{'loss': 8.2528, 'grad_norm': 0.09591274708509445, 'learning_rate': 0.0009975000000000001, 'epoch': 0.0}
{'loss': 0.2111, 'grad_norm': 0.3070697486400604, 'learning_rate': 0.00040500000000000003, 'epoch': 0.59}                                   
{'loss': 0.2116, 'grad_norm': 0.4496523141860962, 'learning_rate': 0.0004025, 'epoch': 0.6}                                                 
{'loss': 0.2062, 'grad_norm': 0.3157373070716858, 'learning_rate': 0.0004, 'epoch': 0.6}                                                    
{'loss': 0.204, 'grad_norm': 0.35299912095069885, 'learning_rate': 0.0003975, 'epoch': 0.6}                                                 
{'loss': 0.2023, 'grad_norm': 0.32331347465515137, 'learning_rate': 0.000395, 'epoch': 0.6}                                                 
{'loss': 0.1942, 'grad_norm': 0.3530174791812897, 'learning_rate': 0.0003925, 'epoch': 0.61}                                                
{'loss': 0.198, 'grad_norm': 0.38827475905418396, 'learning_rate': 0.00039000000000000005, 'epoch': 0.61}                                   
{'loss': 0.2027, 'grad_norm': 0.3250582814216614, 'learning_rate': 0.00038750000000000004, 'epoch': 0.61}                                   
{'loss': 0.2052, 'grad_norm': 0.3328498303890228, 'learning_rate': 0.00038500000000000003, 'epoch': 0.61}                                   
{'loss': 0.1963, 'grad_norm': 0.39689815044403076, 'learning_rate': 0.00038250000000000003, 'epoch': 0.62}                                  
{'loss': 0.1912, 'grad_norm': 0.32716238498687744, 'learning_rate': 0.00038, 'epoch': 0.62}                                                 
{'loss': 0.2035, 'grad_norm': 0.355547696352005, 'learning_rate': 0.0003775, 'epoch': 0.62}                                                 
{'loss': 0.1962, 'grad_norm': 0.33391666412353516, 'learning_rate': 0.000375, 'epoch': 0.62}                                                
{'loss': 0.2007, 'grad_norm': 0.33542755246162415, 'learning_rate': 0.0003725, 'epoch': 0.63}                                               
{'loss': 0.1941, 'grad_norm': 0.27732327580451965, 'learning_rate': 0.00037, 'epoch': 0.63}                                                 
{'loss': 0.2001, 'grad_norm': 0.3370237946510315, 'learning_rate': 0.0003675, 'epoch': 0.63}                                                
{'loss': 0.1931, 'grad_norm': 0.34681785106658936, 'learning_rate': 0.000365, 'epoch': 0.64}                                                
{'loss': 0.1921, 'grad_norm': 0.2747798264026642, 'learning_rate': 0.0003625, 'epoch': 0.64}                                                
{'loss': 0.1997, 'grad_norm': 0.3612545132637024, 'learning_rate': 0.00035999999999999997, 'epoch': 0.64}                                   
{'loss': 0.2025, 'grad_norm': 0.3265458941459656, 'learning_rate': 0.0003575, 'epoch': 0.64}                                                
{'loss': 0.1962, 'grad_norm': 0.3658778667449951, 'learning_rate': 0.000355, 'epoch': 0.65}                                                 
{'loss': 0.1928, 'grad_norm': 0.30369699001312256, 'learning_rate': 0.0003525, 'epoch': 0.65}                                               
{'loss': 0.1944, 'grad_norm': 0.26088768243789673, 'learning_rate': 0.00035, 'epoch': 0.65}                                                 
{'loss': 0.191, 'grad_norm': 0.3693836033344269, 'learning_rate': 0.0003475, 'epoch': 0.65}                                                 
{'loss': 0.199, 'grad_norm': 0.30951783061027527, 'learning_rate': 0.000345, 'epoch': 0.66}                                                 
{'loss': 0.1954, 'grad_norm': 0.4248421788215637, 'learning_rate': 0.00034250000000000003, 'epoch': 0.66}                                   
{'loss': 0.1901, 'grad_norm': 0.25358641147613525, 'learning_rate': 0.00034, 'epoch': 0.66}                                                 
{'loss': 0.1939, 'grad_norm': 0.3325924575328827, 'learning_rate': 0.0003375, 'epoch': 0.66}                                                
{'loss': 0.1948, 'grad_norm': 0.36510032415390015, 'learning_rate': 0.000335, 'epoch': 0.67}                                                
{'loss': 0.1886, 'grad_norm': 0.3433738052845001, 'learning_rate': 0.0003325, 'epoch': 0.67}                                                
{'loss': 0.1939, 'grad_norm': 0.3265889286994934, 'learning_rate': 0.00033, 'epoch': 0.67}                                                  
{'loss': 0.1899, 'grad_norm': 0.29525184631347656, 'learning_rate': 0.00032750000000000005, 'epoch': 0.67}                                  
{'loss': 0.1886, 'grad_norm': 0.3338906764984131, 'learning_rate': 0.00032500000000000004, 'epoch': 0.68}                                   
{'loss': 0.195, 'grad_norm': 0.34505510330200195, 'learning_rate': 0.00032250000000000003, 'epoch': 0.68}                                   
{'loss': 0.1924, 'grad_norm': 0.33678051829338074, 'learning_rate': 0.00032, 'epoch': 0.68}                                                 
{'loss': 0.1878, 'grad_norm': 0.30569398403167725, 'learning_rate': 0.0003175, 'epoch': 0.68}                                               
{'loss': 0.1855, 'grad_norm': 0.31716349720954895, 'learning_rate': 0.000315, 'epoch': 0.69}                                                
{'loss': 0.1878, 'grad_norm': 0.3440544307231903, 'learning_rate': 0.0003125, 'epoch': 0.69}                                                
{'loss': 0.1805, 'grad_norm': 0.38991767168045044, 'learning_rate': 0.00031, 'epoch': 0.69}                                                 
{'loss': 0.1886, 'grad_norm': 0.3745785653591156, 'learning_rate': 0.0003075, 'epoch': 0.69}                                                
{'loss': 0.191, 'grad_norm': 0.4155316948890686, 'learning_rate': 0.000305, 'epoch': 0.69}                                                  
{'loss': 0.193, 'grad_norm': 0.3469850420951843, 'learning_rate': 0.0003025, 'epoch': 0.7}                                                  
{'loss': 0.1884, 'grad_norm': 0.27396756410598755, 'learning_rate': 0.0003, 'epoch': 0.7}                                                   
{'loss': 0.1891, 'grad_norm': 0.2824602723121643, 'learning_rate': 0.00029749999999999997, 'epoch': 0.7}                                    
{'loss': 0.1854, 'grad_norm': 0.3184323310852051, 'learning_rate': 0.000295, 'epoch': 0.7}                                                  
{'loss': 0.189, 'grad_norm': 0.3374105989933014, 'learning_rate': 0.0002925, 'epoch': 0.71}                                                 
{'loss': 0.1814, 'grad_norm': 0.30492669343948364, 'learning_rate': 0.00029, 'epoch': 0.71}                                                 
{'loss': 0.1822, 'grad_norm': 0.4152092933654785, 'learning_rate': 0.0002875, 'epoch': 0.71}                                                
{'loss': 0.1885, 'grad_norm': 0.3625631630420685, 'learning_rate': 0.000285, 'epoch': 0.71}                                                 
{'loss': 0.1849, 'grad_norm': 0.31978368759155273, 'learning_rate': 0.0002825, 'epoch': 0.72}                                               
{'loss': 0.1818, 'grad_norm': 0.37454983592033386, 'learning_rate': 0.00028000000000000003, 'epoch': 0.72}                                  
{'loss': 0.1831, 'grad_norm': 0.29735639691352844, 'learning_rate': 0.0002775, 'epoch': 0.72}                                               
{'loss': 0.1805, 'grad_norm': 0.2456129938364029, 'learning_rate': 0.000275, 'epoch': 0.72}                                                 
{'loss': 0.1808, 'grad_norm': 0.33749502897262573, 'learning_rate': 0.0002725, 'epoch': 0.73}                                               
{'loss': 0.1748, 'grad_norm': 0.37277838587760925, 'learning_rate': 0.00027, 'epoch': 0.73}                                                 
{'loss': 0.1758, 'grad_norm': 0.25901979207992554, 'learning_rate': 0.0002675, 'epoch': 0.73}                                               
{'loss': 0.1807, 'grad_norm': 0.32597753405570984, 'learning_rate': 0.00026500000000000004, 'epoch': 0.73}                                  
{'loss': 0.1828, 'grad_norm': 0.36615070700645447, 'learning_rate': 0.00026250000000000004, 'epoch': 0.74}                                  
{'loss': 0.1861, 'grad_norm': 0.39732664823532104, 'learning_rate': 0.00026000000000000003, 'epoch': 0.74}                                  
{'loss': 0.1833, 'grad_norm': 0.29685962200164795, 'learning_rate': 0.0002575, 'epoch': 0.74}                                               
{'loss': 0.1788, 'grad_norm': 0.30136168003082275, 'learning_rate': 0.000255, 'epoch': 0.74}                                                
{'loss': 0.1892, 'grad_norm': 0.2627354562282562, 'learning_rate': 0.0002525, 'epoch': 0.75}                                                
{'loss': 0.1824, 'grad_norm': 0.33924928307533264, 'learning_rate': 0.00025, 'epoch': 0.75}                                                 
{'loss': 0.1772, 'grad_norm': 0.28353384137153625, 'learning_rate': 0.0002475, 'epoch': 0.75}                                               
{'loss': 0.1761, 'grad_norm': 0.26469871401786804, 'learning_rate': 0.000245, 'epoch': 0.76}                                                
{'loss': 0.1797, 'grad_norm': 0.30632463097572327, 'learning_rate': 0.00024249999999999999, 'epoch': 0.76}                                  
{'loss': 0.1837, 'grad_norm': 0.3975636065006256, 'learning_rate': 0.00024, 'epoch': 0.76}                                                  
{'loss': 0.1798, 'grad_norm': 0.36496078968048096, 'learning_rate': 0.0002375, 'epoch': 0.76}                                               
{'loss': 0.1754, 'grad_norm': 0.32643401622772217, 'learning_rate': 0.000235, 'epoch': 0.77}                                                
{'loss': 0.171, 'grad_norm': 0.2926439046859741, 'learning_rate': 0.0002325, 'epoch': 0.77}                                                 
{'loss': 0.1757, 'grad_norm': 0.35639551281929016, 'learning_rate': 0.00023, 'epoch': 0.77}                                                 
{'loss': 0.1753, 'grad_norm': 0.3017214834690094, 'learning_rate': 0.0002275, 'epoch': 0.77}                                                
{'loss': 0.1789, 'grad_norm': 0.3185621201992035, 'learning_rate': 0.00022500000000000002, 'epoch': 0.78}                                   
{'loss': 0.1743, 'grad_norm': 0.3362071216106415, 'learning_rate': 0.00022250000000000001, 'epoch': 0.78}                                   
{'loss': 0.1829, 'grad_norm': 0.37445032596588135, 'learning_rate': 0.00022, 'epoch': 0.78}                                                 
{'loss': 0.1745, 'grad_norm': 0.3038357198238373, 'learning_rate': 0.0002175, 'epoch': 0.78}                                                
{'loss': 0.1788, 'grad_norm': 0.3241340219974518, 'learning_rate': 0.000215, 'epoch': 0.79}                                                 
{'loss': 0.177, 'grad_norm': 0.3833042085170746, 'learning_rate': 0.0002125, 'epoch': 0.79}                                                 
{'loss': 0.1742, 'grad_norm': 0.29302120208740234, 'learning_rate': 0.00021, 'epoch': 0.79}                                                 
{'loss': 0.1754, 'grad_norm': 0.2934235632419586, 'learning_rate': 0.0002075, 'epoch': 0.79}                                                
{'loss': 0.1798, 'grad_norm': 0.3761758804321289, 'learning_rate': 0.000205, 'epoch': 0.8}                                                  
{'loss': 0.1776, 'grad_norm': 0.29559004306793213, 'learning_rate': 0.00020250000000000002, 'epoch': 0.8}                                   
{'loss': 0.1698, 'grad_norm': 0.29092347621917725, 'learning_rate': 0.0002, 'epoch': 0.8}                                                   
{'loss': 0.1735, 'grad_norm': 0.3046591877937317, 'learning_rate': 0.0001975, 'epoch': 0.8}                                                 
{'loss': 0.1709, 'grad_norm': 0.2396143227815628, 'learning_rate': 0.00019500000000000002, 'epoch': 0.81}                                   
{'loss': 0.1706, 'grad_norm': 0.2995813488960266, 'learning_rate': 0.00019250000000000002, 'epoch': 0.81}                                   
{'loss': 0.1801, 'grad_norm': 0.33618634939193726, 'learning_rate': 0.00019, 'epoch': 0.81}                                                 
{'loss': 0.1759, 'grad_norm': 0.3217034637928009, 'learning_rate': 0.0001875, 'epoch': 0.81}                                                
{'loss': 0.171, 'grad_norm': 0.2940498888492584, 'learning_rate': 0.000185, 'epoch': 0.81}                                                  
{'loss': 0.1718, 'grad_norm': 0.31762856245040894, 'learning_rate': 0.0001825, 'epoch': 0.82}                                               
{'loss': 0.1739, 'grad_norm': 0.3417994976043701, 'learning_rate': 0.00017999999999999998, 'epoch': 0.82}                                   
{'loss': 0.1734, 'grad_norm': 0.3584802746772766, 'learning_rate': 0.0001775, 'epoch': 0.82}                                                
{'loss': 0.1698, 'grad_norm': 0.31945663690567017, 'learning_rate': 0.000175, 'epoch': 0.82}                                                
{'loss': 0.1746, 'grad_norm': 0.3109438419342041, 'learning_rate': 0.0001725, 'epoch': 0.83}                                                
{'loss': 0.1748, 'grad_norm': 0.3238743543624878, 'learning_rate': 0.00017, 'epoch': 0.83}                                                  
{'loss': 0.1726, 'grad_norm': 0.3474530875682831, 'learning_rate': 0.0001675, 'epoch': 0.83}                                                
{'loss': 0.1708, 'grad_norm': 0.27735885977745056, 'learning_rate': 0.000165, 'epoch': 0.83}                                                
{'loss': 0.1708, 'grad_norm': 0.2998181879520416, 'learning_rate': 0.00016250000000000002, 'epoch': 0.84}                                   
{'loss': 0.1677, 'grad_norm': 0.30083322525024414, 'learning_rate': 0.00016, 'epoch': 0.84}                                                 
{'loss': 0.1648, 'grad_norm': 0.29364773631095886, 'learning_rate': 0.0001575, 'epoch': 0.84}                                               
{'loss': 0.1679, 'grad_norm': 0.2345944344997406, 'learning_rate': 0.000155, 'epoch': 0.84}                                                 
{'loss': 0.1672, 'grad_norm': 0.32673361897468567, 'learning_rate': 0.0001525, 'epoch': 0.85}                                               
{'loss': 0.1648, 'grad_norm': 0.3359590172767639, 'learning_rate': 0.00015, 'epoch': 0.85}                                                  {'loss': 0.1704, 'grad_norm': 0.3000572621822357, 'learning_rate': 0.0001475, 'epoch': 0.85}                                                
{'loss': 0.1685, 'grad_norm': 0.36465710401535034, 'learning_rate': 0.000145, 'epoch': 0.85}                                                
{'loss': 0.1676, 'grad_norm': 0.2648414373397827, 'learning_rate': 0.0001425, 'epoch': 0.86}                                                
{'loss': 0.1702, 'grad_norm': 0.31918612122535706, 'learning_rate': 0.00014000000000000001, 'epoch': 0.86}                                  
{'loss': 0.1716, 'grad_norm': 0.31709977984428406, 'learning_rate': 0.0001375, 'epoch': 0.86}                                               
{'loss': 0.1704, 'grad_norm': 0.34234899282455444, 'learning_rate': 0.000135, 'epoch': 0.86}                                                
{'loss': 0.1696, 'grad_norm': 0.24851150810718536, 'learning_rate': 0.00013250000000000002, 'epoch': 0.87}                                  
{'loss': 0.1636, 'grad_norm': 0.3143310844898224, 'learning_rate': 0.00013000000000000002, 'epoch': 0.87}                                   
{'loss': 0.1658, 'grad_norm': 0.3072579503059387, 'learning_rate': 0.0001275, 'epoch': 0.87}                                                
{'loss': 0.1732, 'grad_norm': 0.295783132314682, 'learning_rate': 0.000125, 'epoch': 0.88}                                                  {'loss': 0.1647, 'grad_norm': 0.3097422122955322, 'learning_rate': 0.0001225, 'epoch': 0.88}                                                
{'loss': 0.1656, 'grad_norm': 0.2777273952960968, 'learning_rate': 0.00012, 'epoch': 0.88}                                                  
{'loss': 0.1694, 'grad_norm': 0.3167451322078705, 'learning_rate': 0.0001175, 'epoch': 0.88}                                                
{'loss': 0.1688, 'grad_norm': 0.2802197337150574, 'learning_rate': 0.000115, 'epoch': 0.89}                                                 
{'loss': 0.1623, 'grad_norm': 0.26398977637290955, 'learning_rate': 0.00011250000000000001, 'epoch': 0.89}                                  
{'loss': 0.1664, 'grad_norm': 0.31308412551879883, 'learning_rate': 0.00011, 'epoch': 0.89}                                                 
{'loss': 0.1681, 'grad_norm': 0.2565596401691437, 'learning_rate': 0.0001075, 'epoch': 0.89}                                                
{'loss': 0.1647, 'grad_norm': 0.3091292977333069, 'learning_rate': 0.000105, 'epoch': 0.9}                                                  
{'loss': 0.1665, 'grad_norm': 0.35999926924705505, 'learning_rate': 0.0001025, 'epoch': 0.9}                                                
{'loss': 0.1657, 'grad_norm': 0.35572293400764465, 'learning_rate': 0.0001, 'epoch': 0.9}                                                   
{'loss': 0.1647, 'grad_norm': 0.27316513657569885, 'learning_rate': 9.750000000000001e-05, 'epoch': 0.9}                                    
{'loss': 0.1686, 'grad_norm': 0.2852036654949188, 'learning_rate': 9.5e-05, 'epoch': 0.91}                                                  
{'loss': 0.1636, 'grad_norm': 0.35239747166633606, 'learning_rate': 9.25e-05, 'epoch': 0.91}                                                
{'loss': 0.1619, 'grad_norm': 0.26737990975379944, 'learning_rate': 8.999999999999999e-05, 'epoch': 0.91}                                   
{'loss': 0.1654, 'grad_norm': 0.3158436119556427, 'learning_rate': 8.75e-05, 'epoch': 0.91}                                                 
{'loss': 0.1578, 'grad_norm': 0.25805574655532837, 'learning_rate': 8.5e-05, 'epoch': 0.92}                                                 
{'loss': 0.1647, 'grad_norm': 0.27125784754753113, 'learning_rate': 8.25e-05, 'epoch': 0.92}                                                
{'loss': 0.1619, 'grad_norm': 0.2822081446647644, 'learning_rate': 8e-05, 'epoch': 0.92}                                                    
{'loss': 0.1661, 'grad_norm': 0.28252607583999634, 'learning_rate': 7.75e-05, 'epoch': 0.92}                                                
{'loss': 0.1645, 'grad_norm': 0.37422531843185425, 'learning_rate': 7.5e-05, 'epoch': 0.93}                                                 
{'loss': 0.1584, 'grad_norm': 0.3028371036052704, 'learning_rate': 7.25e-05, 'epoch': 0.93}                                                 
{'loss': 0.1666, 'grad_norm': 0.24784579873085022, 'learning_rate': 7.000000000000001e-05, 'epoch': 0.93}                                   
{'loss': 0.1556, 'grad_norm': 0.319553017616272, 'learning_rate': 6.75e-05, 'epoch': 0.93}                                                  
{'loss': 0.1626, 'grad_norm': 0.31173402070999146, 'learning_rate': 6.500000000000001e-05, 'epoch': 0.94}                                   
{'loss': 0.1605, 'grad_norm': 0.2944868206977844, 'learning_rate': 6.25e-05, 'epoch': 0.94}                                                 
{'loss': 0.1651, 'grad_norm': 0.3141578435897827, 'learning_rate': 6e-05, 'epoch': 0.94}                                                    
{'loss': 0.1628, 'grad_norm': 0.28632062673568726, 'learning_rate': 5.75e-05, 'epoch': 0.94}                                                
{'loss': 0.1602, 'grad_norm': 0.25071981549263, 'learning_rate': 5.5e-05, 'epoch': 0.94}                                                    
{'loss': 0.16, 'grad_norm': 0.274366557598114, 'learning_rate': 5.25e-05, 'epoch': 0.95}                                                    
{'loss': 0.158, 'grad_norm': 0.2660849988460541, 'learning_rate': 5e-05, 'epoch': 0.95}                                                     
{'loss': 0.1567, 'grad_norm': 0.2750909924507141, 'learning_rate': 4.75e-05, 'epoch': 0.95}                                                 
{'loss': 0.1596, 'grad_norm': 0.3446608781814575, 'learning_rate': 4.4999999999999996e-05, 'epoch': 0.95}                                   
{'loss': 0.1539, 'grad_norm': 0.2175375074148178, 'learning_rate': 4.25e-05, 'epoch': 0.96}                                                 
{'loss': 0.1554, 'grad_norm': 0.3031545579433441, 'learning_rate': 4e-05, 'epoch': 0.96}                                                    
{'loss': 0.1559, 'grad_norm': 0.26681384444236755, 'learning_rate': 3.75e-05, 'epoch': 0.96}                                                
{'loss': 0.1673, 'grad_norm': 0.29106682538986206, 'learning_rate': 3.5000000000000004e-05, 'epoch': 0.96}                                  
{'loss': 0.1583, 'grad_norm': 0.35063961148262024, 'learning_rate': 3.2500000000000004e-05, 'epoch': 0.97}                                  
{'loss': 0.1599, 'grad_norm': 0.36303871870040894, 'learning_rate': 3e-05, 'epoch': 0.97}                                                   
{'loss': 0.1593, 'grad_norm': 0.3045895993709564, 'learning_rate': 2.75e-05, 'epoch': 0.97}                                                 
{'loss': 0.1626, 'grad_norm': 0.2841571867465973, 'learning_rate': 2.5e-05, 'epoch': 0.97}                                                  
{'loss': 0.1611, 'grad_norm': 0.35304316878318787, 'learning_rate': 2.2499999999999998e-05, 'epoch': 0.98}                                  
{'loss': 0.1564, 'grad_norm': 0.24835556745529175, 'learning_rate': 2e-05, 'epoch': 0.98}                                                   
{'loss': 0.1571, 'grad_norm': 0.24064365029335022, 'learning_rate': 1.7500000000000002e-05, 'epoch': 0.98}                                  
{'loss': 0.1563, 'grad_norm': 0.2702264189720154, 'learning_rate': 1.5e-05, 'epoch': 0.98}                                                  
{'loss': 0.16, 'grad_norm': 0.3024323880672455, 'learning_rate': 1.25e-05, 'epoch': 0.99}                                                   
{'loss': 0.1636, 'grad_norm': 0.34675201773643494, 'learning_rate': 1e-05, 'epoch': 0.99}                                                   
{'loss': 0.158, 'grad_norm': 0.2815115749835968, 'learning_rate': 7.5e-06, 'epoch': 0.99}                                                   
{'loss': 0.1584, 'grad_norm': 0.3072882890701294, 'learning_rate': 5e-06, 'epoch': 0.99}                                                    
{'loss': 0.1649, 'grad_norm': 0.37765225768089294, 'learning_rate': 2.5e-06, 'epoch': 1.0}                                                  
{'loss': 0.1569, 'grad_norm': 0.2593594491481781, 'learning_rate': 0.0, 'epoch': 1.0}                                                       
{'train_runtime': 2636.2743, 'train_samples_per_second': 242.767, 'train_steps_per_second': 7.586, 'train_loss': 0.5500477899312973, 'epoch': 1.0}
