price,is_weekend_holiday,hour,day_of_week,month,is_dst
4.5,False,18,4,1,False
17.2,False,18,4,1,False
18.78,False,18,4,1,False
18.78,False,18,4,1,False
20.29,False,19,4,1,False
21.3,False,19,4,1,False
21.94,False,19,4,1,False
21.94,False,19,4,1,False
21.94,False,20,4,1,False
21.3,False,20,4,1,False
21.3,False,20,4,1,False
20.36,False,20,4,1,False
20.36,False,21,4,1,False
20.29,False,21,4,1,False
19.16,False,21,4,1,False
17.2,False,21,4,1,False
6.0,False,22,4,1,False
7.96,False,22,4,1,False
4.5,False,22,4,1,False
1.0,False,22,4,1,False
0.03,False,23,4,1,False
0.0,False,23,4,1,False
0.0,False,23,4,1,False
0.0,True,0,5,1,False
0.0,True,0,5,1,False
0.0,True,0,5,1,False
-0.01,True,0,5,1,False
-0.02,True,1,5,1,False
0.0,True,1,5,1,False
0.0,True,1,5,1,False
-0.01,True,1,5,1,False
-0.01,True,2,5,1,False
-0.01,True,2,5,1,False
-0.02,True,2,5,1,False
-0.02,True,2,5,1,False
-0.02,True,3,5,1,False
-0.02,True,3,5,1,False
-0.03,True,3,5,1,False
-0.03,True,3,5,1,False
-0.03,True,4,5,1,False
-0.42,True,4,5,1,False
-0.42,True,4,5,1,False
-0.42,True,4,5,1,False
-0.42,True,5,5,1,False
-0.35,True,5,5,1,False
-0.17,True,5,5,1,False
-0.15,True,5,5,1,False
-0.1,True,6,5,1,False
-0.01,True,6,5,1,False
0.0,True,6,5,1,False
0.0,True,6,5,1,False
0.0,True,7,5,1,False
0.0,True,7,5,1,False
0.0,True,7,5,1,False
0.0,True,7,5,1,False
0.0,True,8,5,1,False
0.0,True,8,5,1,False
-0.01,True,8,5,1,False
-0.02,True,8,5,1,False
-0.42,True,9,5,1,False
-0.15,True,9,5,1,False
-0.42,True,9,5,1,False
-0.42,True,9,5,1,False
-0.42,True,10,5,1,False
-0.42,True,10,5,1,False
-0.42,True,10,5,1,False
-0.42,True,10,5,1,False
-0.5,True,11,5,1,False
-0.5,True,11,5,1,False
-0.42,True,11,5,1,False
-0.42,True,11,5,1,False
-0.35,True,12,5,1,False
-0.24,True,12,5,1,False
-0.19,True,12,5,1,False
-0.19,True,12,5,1,False
-0.19,True,13,5,1,False
-0.19,True,13,5,1,False
-0.19,True,13,5,1,False
-0.17,True,13,5,1,False
-0.17,True,14,5,1,False
-0.17,True,14,5,1,False
-0.17,True,14,5,1,False
-0.17,True,14,5,1,False
-0.15,True,15,5,1,False
-0.13,True,15,5,1,False
-0.02,True,15,5,1,False
0.0,True,15,5,1,False
0.0,True,16,5,1,False
0.0,True,16,5,1,False
0.0,True,16,5,1,False
0.16,True,16,5,1,False
1.58,True,17,5,1,False
1.98,True,17,5,1,False
3.78,True,17,5,1,False
14.0,True,17,5,1,False
16.4,True,18,5,1,False
25.68,True,18,5,1,False
26.0,True,18,5,1,False
30.0,True,18,5,1,False
35.0,True,19,5,1,False
35.0,True,19,5,1,False
35.0,True,19,5,1,False
35.0,True,19,5,1,False
35.0,True,20,5,1,False
35.0,True,20,5,1,False
35.0,True,20,5,1,False
29.42,True,20,5,1,False
29.42,True,21,5,1,False
25.9,True,21,5,1,False
25.3,True,21,5,1,False
18.2,True,21,5,1,False
16.4,True,22,5,1,False
14.0,True,22,5,1,False
5.63,True,22,5,1,False
3.6,True,22,5,1,False
3.78,True,23,5,1,False
2.5,True,23,5,1,False
2.2,True,23,5,1,False
1.98,True,0,6,2,False
1.5,True,0,6,2,False
1.2,True,0,6,2,False
0.92,True,0,6,2,False
0.91,True,1,6,2,False
0.91,True,1,6,2,False
0.8,True,1,6,2,False
0.45,True,1,6,2,False
0.2,True,2,6,2,False
0.18,True,2,6,2,False
0.16,True,2,6,2,False
0.12,True,2,6,2,False
0.1,True,3,6,2,False
0.09,True,3,6,2,False
0.09,True,3,6,2,False
0.09,True,3,6,2,False
0.09,True,4,6,2,False
0.09,True,4,6,2,False
0.09,True,4,6,2,False
0.09,True,4,6,2,False
0.09,True,5,6,2,False
0.12,True,5,6,2,False
0.12,True,5,6,2,False
0.18,True,5,6,2,False
0.18,True,6,6,2,False
0.22,True,6,6,2,False
0.25,True,6,6,2,False
0.25,True,6,6,2,False
0.5,True,7,6,2,False
0.25,True,7,6,2,False
0.5,True,7,6,2,False
0.7,True,7,6,2,False
0.7,True,8,6,2,False
0.9,True,8,6,2,False
0.87,True,8,6,2,False
1.1,True,8,6,2,False
1.1,True,9,6,2,False
1.2,True,9,6,2,False
1.3,True,9,6,2,False
1.3,True,9,6,2,False
1.5,True,10,6,2,False
1.7,True,10,6,2,False
1.8,True,10,6,2,False
1.84,True,10,6,2,False
1.8,True,11,6,2,False
1.7,True,11,6,2,False
1.84,True,11,6,2,False
1.84,True,11,6,2,False
1.84,True,12,6,2,False
1.98,True,12,6,2,False
2.1,True,12,6,2,False
2.1,True,12,6,2,False
2.0,True,13,6,2,False
2.0,True,13,6,2,False
2.1,True,13,6,2,False
2.1,True,13,6,2,False
1.98,True,14,6,2,False
1.8,True,14,6,2,False
1.8,True,14,6,2,False
1.7,True,14,6,2,False
1.7,True,15,6,2,False
1.7,True,15,6,2,False
1.5,True,15,6,2,False
1.5,True,15,6,2,False
1.5,True,16,6,2,False
1.1,True,16,6,2,False
1.1,True,16,6,2,False
1.1,True,16,6,2,False
1.1,True,17,6,2,False
0.2,True,17,6,2,False
0.25,True,17,6,2,False
0.5,True,17,6,2,False
0.7,True,18,6,2,False
1.1,True,18,6,2,False
1.2,True,18,6,2,False
1.1,True,18,6,2,False
1.2,True,19,6,2,False
1.3,True,19,6,2,False
1.3,True,19,6,2,False
1.3,True,19,6,2,False
1.3,True,20,6,2,False
1.3,True,20,6,2,False
1.2,True,20,6,2,False
1.2,True,20,6,2,False
1.2,True,21,6,2,False
1.1,True,21,6,2,False
0.87,True,21,6,2,False
0.7,True,21,6,2,False
0.2,True,22,6,2,False
0.12,True,22,6,2,False
0.09,True,22,6,2,False
0.03,True,22,6,2,False
-0.01,True,23,6,2,False
-0.03,True,23,6,2,False
-0.12,True,23,6,2,False
-0.13,False,0,0,2,False
-0.14,False,0,0,2,False
-0.15,False,0,0,2,False
-0.15,False,0,0,2,False
-0.2,False,1,0,2,False
-0.2,False,1,0,2,False
-0.21,False,1,0,2,False
-0.25,False,1,0,2,False
-0.25,False,2,0,2,False
-0.5,False,2,0,2,False
-0.5,False,2,0,2,False
-0.5,False,2,0,2,False
-0.5,False,3,0,2,False
-0.5,False,3,0,2,False
-0.5,False,3,0,2,False
-0.5,False,3,0,2,False
-0.5,False,4,0,2,False
-0.5,False,4,0,2,False
-0.5,False,4,0,2,False
-0.5,False,4,0,2,False
-0.5,False,5,0,2,False
-0.5,False,5,0,2,False
-0.5,False,5,0,2,False
-0.5,False,5,0,2,False
-0.5,False,6,0,2,False
-0.2,False,6,0,2,False
-0.18,False,6,0,2,False
-0.15,False,6,0,2,False
-0.13,False,7,0,2,False
-0.02,False,7,0,2,False
0.0,False,7,0,2,False
0.0,False,7,0,2,False
0.0,False,8,0,2,False
0.03,False,8,0,2,False
0.05,False,8,0,2,False
0.07,False,8,0,2,False
0.09,False,9,0,2,False
0.22,False,9,0,2,False
0.22,False,9,0,2,False
0.22,False,9,0,2,False
0.22,False,10,0,2,False
0.08,False,10,0,2,False
0.07,False,10,0,2,False
0.05,False,10,0,2,False
0.05,False,11,0,2,False
0.07,False,11,0,2,False
0.07,False,11,0,2,False
0.07,False,11,0,2,False
0.09,False,12,0,2,False
0.05,False,12,0,2,False
0.03,False,12,0,2,False
0.01,False,12,0,2,False
0.01,False,13,0,2,False
0.01,False,13,0,2,False
0.01,False,13,0,2,False
0.01,False,13,0,2,False
0.01,False,14,0,2,False
0.01,False,14,0,2,False
0.01,False,14,0,2,False
0.01,False,14,0,2,False
0.03,False,15,0,2,False
0.05,False,15,0,2,False
0.57,False,15,0,2,False
0.91,False,15,0,2,False
1.98,False,16,0,2,False
0.05,False,16,0,2,False
0.09,False,16,0,2,False
0.57,False,16,0,2,False
0.87,False,17,0,2,False
0.95,False,17,0,2,False
5.07,False,17,0,2,False
6.08,False,17,0,2,False
8.51,False,18,0,2,False
12.69,False,18,0,2,False
14.63,False,18,0,2,False
17.3,False,18,0,2,False
18.19,False,19,0,2,False
27.78,False,19,0,2,False
29.36,False,19,0,2,False
29.36,False,19,0,2,False
29.36,False,20,0,2,False
29.36,False,20,0,2,False
29.36,False,20,0,2,False
29.36,False,20,0,2,False
27.78,False,21,0,2,False
27.78,False,21,0,2,False
26.2,False,21,0,2,False
18.19,False,21,0,2,False
17.3,False,22,0,2,False
9.91,False,22,0,2,False
7.58,False,22,0,2,False
5.37,False,22,0,2,False
0.16,False,23,0,2,False
0.01,False,23,0,2,False
0.0,False,23,0,2,False
0.0,False,0,1,2,False
0.0,False,0,1,2,False
0.0,False,0,1,2,False
0.0,False,0,1,2,False
0.0,False,1,1,2,False
0.0,False,1,1,2,False
0.0,False,1,1,2,False
0.0,False,1,1,2,False
0.0,False,2,1,2,False
0.0,False,2,1,2,False
0.0,False,2,1,2,False
0.0,False,2,1,2,False
0.0,False,3,1,2,False
0.0,False,3,1,2,False
0.0,False,3,1,2,False
0.0,False,3,1,2,False
0.0,False,4,1,2,False
0.0,False,4,1,2,False
0.0,False,4,1,2,False
0.0,False,4,1,2,False
0.0,False,5,1,2,False
-0.1,False,5,1,2,False
-0.1,False,5,1,2,False
-0.1,False,5,1,2,False
-0.1,False,6,1,2,False
0.0,False,6,1,2,False
0.0,False,6,1,2,False
0.0,False,6,1,2,False
0.0,False,7,1,2,False
0.0,False,7,1,2,False
0.01,False,7,1,2,False
0.05,False,7,1,2,False
0.1,False,8,1,2,False
0.95,False,8,1,2,False
5.07,False,8,1,2,False
5.07,False,8,1,2,False
5.97,False,9,1,2,False
5.97,False,9,1,2,False
5.97,False,9,1,2,False
5.07,False,9,1,2,False
3.78,False,10,1,2,False
0.95,False,10,1,2,False
0.95,False,10,1,2,False
0.95,False,10,1,2,False
0.91,False,11,1,2,False
0.91,False,11,1,2,False
0.91,False,11,1,2,False
0.91,False,11,1,2,False
0.91,False,12,1,2,False
0.91,False,12,1,2,False
0.91,False,12,1,2,False
0.91,False,12,1,2,False
0.91,False,13,1,2,False
0.57,False,13,1,2,False
0.75,False,13,1,2,False
0.91,False,13,1,2,False
0.91,False,14,1,2,False
0.91,False,14,1,2,False
0.91,False,14,1,2,False
0.91,False,14,1,2,False
1.2,False,15,1,2,False
1.03,False,15,1,2,False
3.78,False,15,1,2,False
3.78,False,15,1,2,False
6.08,False,16,1,2,False
6.08,False,16,1,2,False
9.76,False,16,1,2,False
14.63,False,16,1,2,False
17.3,False,17,1,2,False
6.08,False,17,1,2,False
14.63,False,17,1,2,False
15.26,False,17,1,2,False
17.3,False,18,1,2,False
56.22,False,18,1,2,False
63.4,False,18,1,2,False
66.15,False,18,1,2,False
76.46,False,19,1,2,False
109.46,False,19,1,2,False
109.46,False,19,1,2,False
109.46,False,19,1,2,False
106.21,False,20,1,2,False
65.86,False,20,1,2,False
56.2,False,20,1,2,False
15.26,False,20,1,2,False
9.76,False,21,1,2,False
6.08,False,21,1,2,False
5.07,False,21,1,2,False
0.95,False,21,1,2,False
0.57,False,22,1,2,False
0.57,False,22,1,2,False
0.1,False,22,1,2,False
0.09,False,22,1,2,False
10.03,False,23,1,2,False
8.97,False,23,1,2,False
8.1,False,23,1,2,False
5.0,False,0,2,2,False
3.78,False,0,2,2,False
1.06,False,0,2,2,False
0.87,False,0,2,2,False
0.1,False,1,2,2,False
0.1,False,1,2,2,False
0.09,False,1,2,2,False
0.01,False,1,2,2,False
0.0,False,2,2,2,False
0.0,False,2,2,2,False
0.0,False,2,2,2,False
0.0,False,2,2,2,False
0.0,False,3,2,2,False
0.0,False,3,2,2,False
0.0,False,3,2,2,False
0.0,False,3,2,2,False
0.0,False,4,2,2,False
-0.05,False,4,2,2,False
-0.05,False,4,2,2,False
-0.05,False,4,2,2,False
-0.05,False,5,2,2,False
0.0,False,5,2,2,False
0.0,False,5,2,2,False
0.0,False,5,2,2,False
0.0,False,6,2,2,False
0.0,False,6,2,2,False
0.0,False,6,2,2,False
0.0,False,6,2,2,False
0.09,False,7,2,2,False
0.1,False,7,2,2,False
1.05,False,7,2,2,False
1.06,False,7,2,2,False
8.12,False,8,2,2,False
10.03,False,8,2,2,False
10.03,False,8,2,2,False
11.43,False,8,2,2,False
11.43,False,9,2,2,False
11.89,False,9,2,2,False
11.89,False,9,2,2,False
10.03,False,9,2,2,False
6.0,False,10,2,2,False
8.97,False,10,2,2,False
6.0,False,10,2,2,False
5.0,False,10,2,2,False
3.78,False,11,2,2,False
3.78,False,11,2,2,False
3.78,False,11,2,2,False
3.78,False,11,2,2,False
3.78,False,12,2,2,False
3.78,False,12,2,2,False
3.78,False,12,2,2,False
3.78,False,12,2,2,False
3.78,False,13,2,2,False
3.78,False,13,2,2,False
3.78,False,13,2,2,False
3.78,False,13,2,2,False
3.78,False,14,2,2,False
3.78,False,14,2,2,False
3.78,False,14,2,2,False
3.78,False,14,2,2,False
3.78,False,15,2,2,False
3.78,False,15,2,2,False
3.78,False,15,2,2,False
5.1,False,15,2,2,False
8.71,False,16,2,2,False
8.84,False,16,2,2,False
10.03,False,16,2,2,False
11.43,False,16,2,2,False
11.89,False,17,2,2,False
11.43,False,17,2,2,False
11.89,False,17,2,2,False
11.89,False,17,2,2,False
17.68,False,18,2,2,False
20.35,False,18,2,2,False
35.2,False,18,2,2,False
38.36,False,18,2,2,False
38.36,False,19,2,2,False
38.36,False,19,2,2,False
38.36,False,19,2,2,False
38.36,False,19,2,2,False
38.36,False,20,2,2,False
38.36,False,20,2,2,False
20.35,False,20,2,2,False
20.35,False,20,2,2,False
17.68,False,21,2,2,False
11.89,False,21,2,2,False
11.89,False,21,2,2,False
11.43,False,21,2,2,False
10.03,False,22,2,2,False
10.03,False,22,2,2,False
9.13,False,22,2,2,False
5.0,False,22,2,2,False
3.34,False,23,2,2,False
2.33,False,23,2,2,False
1.98,False,23,2,2,False
1.0,False,0,3,2,False
0.09,False,0,3,2,False
0.01,False,0,3,2,False
0.0,False,0,3,2,False
0.0,False,1,3,2,False
0.0,False,1,3,2,False
0.0,False,1,3,2,False
0.0,False,1,3,2,False
0.0,False,2,3,2,False
-0.05,False,2,3,2,False
-0.05,False,2,3,2,False
-0.1,False,2,3,2,False
-0.1,False,3,3,2,False
-0.1,False,3,3,2,False
-0.1,False,3,3,2,False
-0.1,False,3,3,2,False
-0.1,False,4,3,2,False
-0.1,False,4,3,2,False
-0.1,False,4,3,2,False
-0.1,False,4,3,2,False
-0.1,False,5,3,2,False
-0.1,False,5,3,2,False
-0.1,False,5,3,2,False
-0.1,False,5,3,2,False
-0.1,False,6,3,2,False
-0.05,False,6,3,2,False
0.0,False,6,3,2,False
0.0,False,6,3,2,False
0.0,False,7,3,2,False
0.05,False,7,3,2,False
0.31,False,7,3,2,False
1.0,False,7,3,2,False
1.01,False,8,3,2,False
2.33,False,8,3,2,False
2.33,False,8,3,2,False
2.76,False,8,3,2,False
2.33,False,9,3,2,False
3.34,False,9,3,2,False
2.33,False,9,3,2,False
1.98,False,9,3,2,False
1.2,False,10,3,2,False
0.91,False,10,3,2,False
0.05,False,10,3,2,False
0.01,False,10,3,2,False
0.0,False,11,3,2,False
0.0,False,11,3,2,False
0.0,False,11,3,2,False
0.0,False,11,3,2,False
0.0,False,12,3,2,False
0.0,False,12,3,2,False
0.0,False,12,3,2,False
0.0,False,12,3,2,False
-0.01,False,13,3,2,False
-0.01,False,13,3,2,False
-0.01,False,13,3,2,False
-0.05,False,13,3,2,False
-0.1,False,14,3,2,False
-0.1,False,14,3,2,False
-0.1,False,14,3,2,False
-0.1,False,14,3,2,False
-0.1,False,15,3,2,False
-0.05,False,15,3,2,False
-0.01,False,15,3,2,False
0.0,False,15,3,2,False
0.0,False,16,3,2,False
0.0,False,16,3,2,False
0.0,False,16,3,2,False
0.01,False,16,3,2,False
1.34,False,17,3,2,False
0.31,False,17,3,2,False
1.0,False,17,3,2,False
1.98,False,17,3,2,False
2.33,False,18,3,2,False
3.34,False,18,3,2,False
9.93,False,18,3,2,False
11.5,False,18,3,2,False
11.5,False,19,3,2,False
11.5,False,19,3,2,False
11.89,False,19,3,2,False
11.89,False,19,3,2,False
11.89,False,20,3,2,False
11.89,False,20,3,2,False
11.89,False,20,3,2,False
11.5,False,20,3,2,False
11.5,False,21,3,2,False
9.93,False,21,3,2,False
9.04,False,21,3,2,False
3.34,False,21,3,2,False
2.33,False,22,3,2,False
1.98,False,22,3,2,False
0.91,False,22,3,2,False
0.09,False,22,3,2,False
0.01,False,23,3,2,False
0.01,False,23,3,2,False
0.0,False,23,3,2,False
0.0,False,0,4,2,False
0.0,False,0,4,2,False
-0.01,False,0,4,2,False
-0.02,False,0,4,2,False
-0.03,False,1,4,2,False
-0.1,False,1,4,2,False
-0.1,False,1,4,2,False
-0.14,False,1,4,2,False
-0.15,False,2,4,2,False
-0.15,False,2,4,2,False
-0.15,False,2,4,2,False
-0.15,False,2,4,2,False
-0.15,False,3,4,2,False
-0.15,False,3,4,2,False
-0.15,False,3,4,2,False
-0.15,False,3,4,2,False
-0.1,False,4,4,2,False
-0.1,False,4,4,2,False
-0.1,False,4,4,2,False
-0.03,False,4,4,2,False
-0.01,False,5,4,2,False
0.0,False,5,4,2,False
0.01,False,5,4,2,False
0.05,False,5,4,2,False
0.06,False,6,4,2,False
1.0,False,6,4,2,False
1.01,False,6,4,2,False
1.98,False,6,4,2,False
2.76,False,7,4,2,False
8.19,False,7,4,2,False
11.89,False,7,4,2,False
14.56,False,7,4,2,False
26.23,False,8,4,2,False
25.46,False,8,4,2,False
14.0,False,8,4,2,False
3.78,False,8,4,2,False
2.23,False,9,4,2,False
1.01,False,9,4,2,False
0.5,False,9,4,2,False
0.03,False,9,4,2,False
0.01,False,10,4,2,False
0.01,False,10,4,2,False
0.0,False,10,4,2,False
0.0,False,10,4,2,False
0.0,False,11,4,2,False
0.0,False,11,4,2,False
0.0,False,11,4,2,False
0.0,False,11,4,2,False
0.0,False,12,4,2,False
0.0,False,12,4,2,False
0.0,False,12,4,2,False
-0.01,False,12,4,2,False
-0.01,False,13,4,2,False
-0.01,False,13,4,2,False
-0.01,False,13,4,2,False
-0.01,False,13,4,2,False
-0.01,False,14,4,2,False
-0.01,False,14,4,2,False
-0.01,False,14,4,2,False
0.0,False,14,4,2,False
0.0,False,15,4,2,False
0.0,False,15,4,2,False
0.0,False,15,4,2,False
0.0,False,15,4,2,False
0.01,False,16,4,2,False
0.01,False,16,4,2,False
0.92,False,16,4,2,False
2.84,False,16,4,2,False
3.78,False,17,4,2,False
1.98,False,17,4,2,False
2.76,False,17,4,2,False
4.28,False,17,4,2,False
11.89,False,18,4,2,False
11.89,False,18,4,2,False
14.56,False,18,4,2,False
28.36,False,18,4,2,False
28.36,False,19,4,2,False
29.94,False,19,4,2,False
29.94,False,19,4,2,False
29.94,False,19,4,2,False
29.94,False,20,4,2,False
29.94,False,20,4,2,False
28.36,False,20,4,2,False
28.36,False,20,4,2,False
28.36,False,21,4,2,False
14.56,False,21,4,2,False
10.0,False,21,4,2,False
4.28,False,21,4,2,False
3.78,False,22,4,2,False
3.34,False,22,4,2,False
2.33,False,22,4,2,False
1.98,False,22,4,2,False
0.97,False,23,4,2,False
0.16,False,23,4,2,False
0.01,False,23,4,2,False
0.0,True,0,5,2,False
0.0,True,0,5,2,False
0.0,True,0,5,2,False
0.0,True,0,5,2,False
0.0,True,1,5,2,False
-0.01,True,1,5,2,False
-0.02,True,1,5,2,False
-0.07,True,1,5,2,False
-0.1,True,2,5,2,False
-0.1,True,2,5,2,False
-0.14,True,2,5,2,False
-0.15,True,2,5,2,False
-0.15,True,3,5,2,False
-0.15,True,3,5,2,False
-0.16,True,3,5,2,False
-0.17,True,3,5,2,False
-0.17,True,4,5,2,False
-0.17,True,4,5,2,False
-0.17,True,4,5,2,False
-0.17,True,4,5,2,False
-0.17,True,5,5,2,False
-0.15,True,5,5,2,False
-0.13,True,5,5,2,False
-0.1,True,5,5,2,False
-0.07,True,6,5,2,False
-0.01,True,6,5,2,False
0.0,True,6,5,2,False
0.0,True,6,5,2,False
0.0,True,7,5,2,False
0.0,True,7,5,2,False
0.0,True,7,5,2,False
0.0,True,7,5,2,False
0.0,True,8,5,2,False
0.0,True,8,5,2,False
0.0,True,8,5,2,False
0.0,True,8,5,2,False
-0.01,True,9,5,2,False
-0.01,True,9,5,2,False
-0.01,True,9,5,2,False
-0.05,True,9,5,2,False
-0.1,True,10,5,2,False
-0.1,True,10,5,2,False
-0.1,True,10,5,2,False
-0.1,True,10,5,2,False
-0.11,True,11,5,2,False
-0.1,True,11,5,2,False
-0.07,True,11,5,2,False
-0.02,True,11,5,2,False
-0.01,True,12,5,2,False
0.0,True,12,5,2,False
0.0,True,12,5,2,False
0.0,True,12,5,2,False
0.0,True,13,5,2,False
0.0,True,13,5,2,False
0.0,True,13,5,2,False
0.01,True,13,5,2,False
0.01,True,14,5,2,False
0.01,True,14,5,2,False
0.02,True,14,5,2,False
0.05,True,14,5,2,False
0.59,True,15,5,2,False
0.59,True,15,5,2,False
0.59,True,15,5,2,False
0.59,True,15,5,2,False
0.59,True,16,5,2,False
0.02,True,16,5,2,False
0.02,True,16,5,2,False
0.03,True,16,5,2,False
0.59,True,17,5,2,False
0.02,True,17,5,2,False
0.03,True,17,5,2,False
0.59,True,17,5,2,False
1.1,True,18,5,2,False
1.1,True,18,5,2,False
1.56,True,18,5,2,False
1.56,True,18,5,2,False
1.98,True,19,5,2,False
2.33,True,19,5,2,False
3.34,True,19,5,2,False
3.34,True,19,5,2,False
3.34,True,20,5,2,False
3.34,True,20,5,2,False
4.28,True,20,5,2,False
4.28,True,20,5,2,False
3.34,True,21,5,2,False
2.33,True,21,5,2,False
2.33,True,21,5,2,False
2.33,True,21,5,2,False
1.98,True,22,5,2,False
1.98,True,22,5,2,False
1.56,True,22,5,2,False
1.1,True,22,5,2,False
0.01,True,23,5,2,False
0.0,True,23,5,2,False
0.0,True,23,5,2,False
0.0,True,0,6,2,False
0.0,True,0,6,2,False
0.0,True,0,6,2,False
0.0,True,0,6,2,False
0.0,True,1,6,2,False
0.0,True,1,6,2,False
-0.05,True,1,6,2,False
-0.05,True,1,6,2,False
-0.1,True,2,6,2,False
-0.1,True,2,6,2,False
-0.1,True,2,6,2,False
-0.1,True,2,6,2,False
-0.11,True,3,6,2,False
-0.1,True,3,6,2,False
-0.1,True,3,6,2,False
-0.1,True,3,6,2,False
-0.1,True,4,6,2,False
-0.1,True,4,6,2,False
-0.1,True,4,6,2,False
-0.05,True,4,6,2,False
-0.05,True,5,6,2,False
-0.05,True,5,6,2,False
0.0,True,5,6,2,False
0.0,True,5,6,2,False
0.0,True,6,6,2,False
0.0,True,6,6,2,False
0.0,True,6,6,2,False
0.0,True,6,6,2,False
0.01,True,7,6,2,False
0.01,True,7,6,2,False
0.0,True,7,6,2,False
0.0,True,7,6,2,False
0.0,True,8,6,2,False
0.0,True,8,6,2,False
-0.1,True,8,6,2,False
-0.15,True,8,6,2,False
-0.4,True,9,6,2,False
-0.16,True,9,6,2,False
-0.15,True,9,6,2,False
-0.15,True,9,6,2,False
-0.15,True,10,6,2,False
-0.15,True,10,6,2,False
-0.15,True,10,6,2,False
-0.15,True,10,6,2,False
-0.15,True,11,6,2,False
-0.15,True,11,6,2,False
-0.14,True,11,6,2,False
-0.13,True,11,6,2,False
-0.12,True,12,6,2,False
-0.11,True,12,6,2,False
-0.12,True,12,6,2,False
-0.12,True,12,6,2,False
-0.12,True,13,6,2,False
-0.13,True,13,6,2,False
-0.15,True,13,6,2,False
-0.15,True,13,6,2,False
-0.15,True,14,6,2,False
-0.15,True,14,6,2,False
-0.15,True,14,6,2,False
-0.15,True,14,6,2,False
-0.15,True,15,6,2,False
-0.15,True,15,6,2,False
-0.14,True,15,6,2,False
-0.13,True,15,6,2,False
-0.12,True,16,6,2,False
-0.12,True,16,6,2,False
-0.05,True,16,6,2,False
0.0,True,16,6,2,False
0.01,True,17,6,2,False
0.5,True,17,6,2,False
1.71,True,17,6,2,False
2.33,True,17,6,2,False
3.34,True,18,6,2,False
4.19,True,18,6,2,False
4.19,True,18,6,2,False
4.19,True,18,6,2,False
4.19,True,19,6,2,False
4.19,True,19,6,2,False
4.19,True,19,6,2,False
4.19,True,19,6,2,False
4.19,True,20,6,2,False
4.28,True,20,6,2,False
4.28,True,20,6,2,False
4.28,True,20,6,2,False
4.19,True,21,6,2,False
4.19,True,21,6,2,False
4.19,True,21,6,2,False
4.19,True,21,6,2,False
4.19,True,22,6,2,False
2.33,True,22,6,2,False
2.33,True,22,6,2,False
1.49,True,22,6,2,False
0.98,True,23,6,2,False
0.74,True,23,6,2,False
0.16,True,23,6,2,False
0.02,False,0,0,2,False
0.01,False,0,0,2,False
0.0,False,0,0,2,False
0.0,False,0,0,2,False
0.0,False,1,0,2,False
0.0,False,1,0,2,False
0.0,False,1,0,2,False
0.0,False,1,0,2,False
-0.01,False,2,0,2,False
-0.01,False,2,0,2,False
-0.02,False,2,0,2,False
-0.03,False,2,0,2,False
-0.03,False,3,0,2,False
-0.03,False,3,0,2,False
-0.03,False,3,0,2,False
-0.01,False,3,0,2,False
0.0,False,4,0,2,False
0.0,False,4,0,2,False
0.0,False,4,0,2,False
0.0,False,4,0,2,False
0.0,False,5,0,2,False
0.01,False,5,0,2,False
0.01,False,5,0,2,False
0.02,False,5,0,2,False
0.03,False,6,0,2,False
0.59,False,6,0,2,False
0.79,False,6,0,2,False
0.97,False,6,0,2,False
0.98,False,7,0,2,False
3.34,False,7,0,2,False
3.94,False,7,0,2,False
4.28,False,7,0,2,False
8.78,False,8,0,2,False
11.94,False,8,0,2,False
15.56,False,8,0,2,False
16.86,False,8,0,2,False
35.0,False,9,0,2,False
25.46,False,9,0,2,False
11.89,False,9,0,2,False
7.64,False,9,0,2,False
4.28,False,10,0,2,False
3.78,False,10,0,2,False
3.78,False,10,0,2,False
3.34,False,10,0,2,False
1.98,False,11,0,2,False
0.99,False,11,0,2,False
0.91,False,11,0,2,False
0.79,False,11,0,2,False
0.16,False,12,0,2,False
0.16,False,12,0,2,False
0.1,False,12,0,2,False
0.1,False,12,0,2,False
0.02,False,13,0,2,False
0.02,False,13,0,2,False
0.02,False,13,0,2,False
0.03,False,13,0,2,False
0.02,False,14,0,2,False
0.02,False,14,0,2,False
0.04,False,14,0,2,False
0.1,False,14,0,2,False
0.16,False,15,0,2,False
0.16,False,15,0,2,False
0.79,False,15,0,2,False
0.93,False,15,0,2,False
1.98,False,16,0,2,False
2.33,False,16,0,2,False
3.34,False,16,0,2,False
3.78,False,16,0,2,False
3.94,False,17,0,2,False
0.98,False,17,0,2,False
2.33,False,17,0,2,False
2.33,False,17,0,2,False
3.94,False,18,0,2,False
3.94,False,18,0,2,False
3.94,False,18,0,2,False
4.28,False,18,0,2,False
7.2,False,19,0,2,False
10.36,False,19,0,2,False
10.36,False,19,0,2,False
10.36,False,19,0,2,False
10.36,False,20,0,2,False
10.36,False,20,0,2,False
10.36,False,20,0,2,False
8.78,False,20,0,2,False
4.28,False,21,0,2,False
3.94,False,21,0,2,False
3.94,False,21,0,2,False
3.94,False,21,0,2,False
3.34,False,22,0,2,False
2.33,False,22,0,2,False
0.98,False,22,0,2,False
0.79,False,22,0,2,False
0.97,False,23,0,2,False
0.79,False,23,0,2,False
0.37,False,23,0,2,False
0.16,False,0,1,2,False
0.16,False,0,1,2,False
0.01,False,0,1,2,False
0.01,False,0,1,2,False
0.0,False,1,1,2,False
0.0,False,1,1,2,False
0.0,False,1,1,2,False
0.0,False,1,1,2,False
