Valid_From_UTC, Valid_To_UTC, Valid_From_Local, Valid_To_Local, Price_Inc_VAT,Price_Ex_VAT
4/19/24 2:00,4/19/24 2:30,4/19/24 3:00,4/19/24 3:30,5.88,5.6
4/19/24 2:30,4/19/24 3:00,4/19/24 3:30,4/19/24 4:00,5.86,5.58
4/19/24 3:00,4/19/24 3:30,4/19/24 4:00,4/19/24 4:30,7.14,6.8
4/19/24 3:30,4/19/24 4:00,4/19/24 4:30,4/19/24 5:00,5.38,5.12
4/19/24 4:00,4/19/24 4:30,4/19/24 5:00,4/19/24 5:30,5.25,5
4/19/24 4:30,4/19/24 5:00,4/19/24 5:30,4/19/24 6:00,6.3,6
4/19/24 5:00,4/19/24 5:30,4/19/24 6:00,4/19/24 6:30,9.28,8.84
4/19/24 5:30,4/19/24 6:00,4/19/24 6:30,4/19/24 7:00,14.78,14.08
4/19/24 6:00,4/19/24 6:30,4/19/24 7:00,4/19/24 7:30,11.13,10.6
4/19/24 6:30,4/19/24 7:00,4/19/24 7:30,4/19/24 8:00,16.11,15.34
4/19/24 7:00,4/19/24 7:30,4/19/24 8:00,4/19/24 8:30,13.65,13
4/19/24 7:30,4/19/24 8:00,4/19/24 8:30,4/19/24 9:00,13.65,13
4/19/24 8:00,4/19/24 8:30,4/19/24 9:00,4/19/24 9:30,13.42,12.78
4/19/24 8:30,4/19/24 9:00,4/19/24 9:30,4/19/24 10:00,9.45,9
4/19/24 9:00,4/19/24 9:30,4/19/24 10:00,4/19/24 10:30,9.64,9.18
4/19/24 9:30,4/19/24 10:00,4/19/24 10:30,4/19/24 11:00,7.39,7.04
4/19/24 10:00,4/19/24 10:30,4/19/24 11:00,4/19/24 11:30,9.01,8.58
4/19/24 10:30,4/19/24 11:00,4/19/24 11:30,4/19/24 12:00,7.79,7.42
4/19/24 11:00,4/19/24 11:30,4/19/24 12:00,4/19/24 12:30,6.36,6.06
4/19/24 11:30,4/19/24 12:00,4/19/24 12:30,4/19/24 13:00,6.3,6
4/19/24 12:00,4/19/24 12:30,4/19/24 13:00,4/19/24 13:30,5.46,5.2
4/19/24 12:30,4/19/24 13:00,4/19/24 13:30,4/19/24 14:00,4.47,4.26
4/19/24 13:00,4/19/24 13:30,4/19/24 14:00,4/19/24 14:30,5.88,5.6
4/19/24 13:30,4/19/24 14:00,4/19/24 14:30,4/19/24 15:00,5.12,4.88
4/19/24 14:00,4/19/24 14:30,4/19/24 15:00,4/19/24 15:30,4.62,4.4
4/19/24 14:30,4/19/24 15:00,4/19/24 15:30,4/19/24 16:00,6.3,6
4/19/24 15:00,4/19/24 15:30,4/19/24 16:00,4/19/24 16:30,19.77,18.83
4/19/24 15:30,4/19/24 16:00,4/19/24 16:30,4/19/24 17:00,26.02,24.78
4/19/24 16:00,4/19/24 16:30,4/19/24 17:00,4/19/24 17:30,23.33,22.22
4/19/24 16:30,4/19/24 17:00,4/19/24 17:30,4/19/24 18:00,26.04,24.8
4/19/24 17:00,4/19/24 17:30,4/19/24 18:00,4/19/24 18:30,26.46,25.2
4/19/24 17:30,4/19/24 18:00,4/19/24 18:30,4/19/24 19:00,28.22,26.88
4/19/24 18:00,4/19/24 18:30,4/19/24 19:00,4/19/24 19:30,18.27,17.4
4/19/24 18:30,4/19/24 19:00,4/19/24 19:30,4/19/24 20:00,19.09,18.18
4/19/24 19:00,4/19/24 19:30,4/19/24 20:00,4/19/24 20:30,18.9,18
4/19/24 19:30,4/19/24 20:00,4/19/24 20:30,4/19/24 21:00,18.18,17.31
4/19/24 20:00,4/19/24 20:30,4/19/24 21:00,4/19/24 21:30,19.49,18.56
4/19/24 20:30,4/19/24 21:00,4/19/24 21:30,4/19/24 22:00,16.8,16
4/19/24 21:00,4/19/24 21:30,4/19/24 22:00,4/19/24 22:30,16.19,15.42
4/19/24 21:30,4/19/24 22:00,4/19/24 22:30,4/19/24 23:00,13.86,13.2
4/19/24 22:00,4/19/24 22:30,4/19/24 23:00,4/19/24 23:30,14.28,13.6
4/19/24 22:30,4/19/24 23:00,4/19/24 23:30,4/20/24 0:00,13.65,13
4/19/24 23:00,4/19/24 23:30,4/20/24 0:00,4/20/24 0:30,13.17,12.54
4/19/24 23:30,4/20/24 0:00,4/20/24 0:30,4/20/24 1:00,13.23,12.6
4/20/24 0:00,4/20/24 0:30,4/20/24 1:00,4/20/24 1:30,13.55,12.9
4/20/24 0:30,4/20/24 1:00,4/20/24 1:30,4/20/24 2:00,13.55,12.9
4/20/24 1:00,4/20/24 1:30,4/20/24 2:00,4/20/24 2:30,14.07,13.4
4/20/24 1:30,4/20/24 2:00,4/20/24 2:30,4/20/24 3:00,13.55,12.9
4/20/24 2:00,4/20/24 2:30,4/20/24 3:00,4/20/24 3:30,13.55,12.9
4/20/24 2:30,4/20/24 3:00,4/20/24 3:30,4/20/24 4:00,13.1,12.48
4/20/24 3:00,4/20/24 3:30,4/20/24 4:00,4/20/24 4:30,13.55,12.9
4/20/24 3:30,4/20/24 4:00,4/20/24 4:30,4/20/24 5:00,13.55,12.9
4/20/24 4:00,4/20/24 4:30,4/20/24 5:00,4/20/24 5:30,12.77,12.16
4/20/24 4:30,4/20/24 5:00,4/20/24 5:30,4/20/24 6:00,11.42,10.88
4/20/24 5:00,4/20/24 5:30,4/20/24 6:00,4/20/24 6:30,14.45,13.76
4/20/24 5:30,4/20/24 6:00,4/20/24 6:30,4/20/24 7:00,14.91,14.2
4/20/24 6:00,4/20/24 6:30,4/20/24 7:00,4/20/24 7:30,16.38,15.6
4/20/24 6:30,4/20/24 7:00,4/20/24 7:30,4/20/24 8:00,16.8,16
4/20/24 7:00,4/20/24 7:30,4/20/24 8:00,4/20/24 8:30,16.8,16
4/20/24 7:30,4/20/24 8:00,4/20/24 8:30,4/20/24 9:00,15.6,14.86
4/20/24 8:00,4/20/24 8:30,4/20/24 9:00,4/20/24 9:30,16.7,15.9
4/20/24 8:30,4/20/24 9:00,4/20/24 9:30,4/20/24 10:00,16.7,15.9
4/20/24 9:00,4/20/24 9:30,4/20/24 10:00,4/20/24 10:30,15.71,14.96
4/20/24 9:30,4/20/24 10:00,4/20/24 10:30,4/20/24 11:00,14.93,14.22
4/20/24 10:00,4/20/24 10:30,4/20/24 11:00,4/20/24 11:30,13.55,12.9
4/20/24 10:30,4/20/24 11:00,4/20/24 11:30,4/20/24 12:00,13.6,12.95
4/20/24 11:00,4/20/24 11:30,4/20/24 12:00,4/20/24 12:30,13.65,13
4/20/24 11:30,4/20/24 12:00,4/20/24 12:30,4/20/24 13:00,13.55,12.9
4/20/24 12:00,4/20/24 12:30,4/20/24 13:00,4/20/24 13:30,12.56,11.96
4/20/24 12:30,4/20/24 13:00,4/20/24 13:30,4/20/24 14:00,11.57,11.02
4/20/24 13:00,4/20/24 13:30,4/20/24 14:00,4/20/24 14:30,11.68,11.12
4/20/24 13:30,4/20/24 14:00,4/20/24 14:30,4/20/24 15:00,10.92,10.4
4/20/24 14:00,4/20/24 14:30,4/20/24 15:00,4/20/24 15:30,10.08,9.6
4/20/24 14:30,4/20/24 15:00,4/20/24 15:30,4/20/24 16:00,10.71,10.2
4/20/24 15:00,4/20/24 15:30,4/20/24 16:00,4/20/24 16:30,24.3,23.14
4/20/24 15:30,4/20/24 16:00,4/20/24 16:30,4/20/24 17:00,26.1,24.86
4/20/24 16:00,4/20/24 16:30,4/20/24 17:00,4/20/24 17:30,28.98,27.6
4/20/24 16:30,4/20/24 17:00,4/20/24 17:30,4/20/24 18:00,28.69,27.32
4/20/24 17:00,4/20/24 17:30,4/20/24 18:00,4/20/24 18:30,30.09,28.66
4/20/24 17:30,4/20/24 18:00,4/20/24 18:30,4/20/24 19:00,30.89,29.42
4/20/24 18:00,4/20/24 18:30,4/20/24 19:00,4/20/24 19:30,18.27,17.4
4/20/24 18:30,4/20/24 19:00,4/20/24 19:30,4/20/24 20:00,18.48,17.6
4/20/24 19:00,4/20/24 19:30,4/20/24 20:00,4/20/24 20:30,18.69,17.8
4/20/24 19:30,4/20/24 20:00,4/20/24 20:30,4/20/24 21:00,18.8,17.9
4/20/24 20:00,4/20/24 20:30,4/20/24 21:00,4/20/24 21:30,17.7,16.86
4/20/24 20:30,4/20/24 21:00,4/20/24 21:30,4/20/24 22:00,15.52,14.78
4/20/24 21:00,4/20/24 21:30,4/20/24 22:00,4/20/24 22:30,15.17,14.45
4/20/24 21:30,4/20/24 22:00,4/20/24 22:30,4/20/24 23:00,12.58,11.98
4/20/24 22:00,4/20/24 22:30,4/20/24 23:00,4/20/24 23:30,15.62,14.88
4/20/24 22:30,4/20/24 23:00,4/20/24 23:30,4/21/24 0:00,14.78,14.08
4/20/24 23:00,4/20/24 23:30,4/21/24 0:00,4/21/24 0:30,13.19,12.56
4/20/24 23:30,4/21/24 0:00,4/21/24 0:30,4/21/24 1:00,12.18,11.6
4/21/24 0:00,4/21/24 0:30,4/21/24 1:00,4/21/24 1:30,12.18,11.6
4/21/24 0:30,4/21/24 1:00,4/21/24 1:30,4/21/24 2:00,12.33,11.74
4/21/24 1:00,4/21/24 1:30,4/21/24 2:00,4/21/24 2:30,12.18,11.6
4/21/24 1:30,4/21/24 2:00,4/21/24 2:30,4/21/24 3:00,11.36,10.82
4/21/24 2:00,4/21/24 2:30,4/21/24 3:00,4/21/24 3:30,12.18,11.6
4/21/24 2:30,4/21/24 3:00,4/21/24 3:30,4/21/24 4:00,12.1,11.52
4/21/24 3:00,4/21/24 3:30,4/21/24 4:00,4/21/24 4:30,11.15,10.62
4/21/24 3:30,4/21/24 4:00,4/21/24 4:30,4/21/24 5:00,11.13,10.6
4/21/24 4:00,4/21/24 4:30,4/21/24 5:00,4/21/24 5:30,11.55,11
4/21/24 4:30,4/21/24 5:00,4/21/24 5:30,4/21/24 6:00,10.5,10
4/21/24 5:00,4/21/24 5:30,4/21/24 6:00,4/21/24 6:30,12.18,11.6
4/21/24 5:30,4/21/24 6:00,4/21/24 6:30,4/21/24 7:00,11.34,10.8
4/21/24 6:00,4/21/24 6:30,4/21/24 7:00,4/21/24 7:30,11.87,11.3
4/21/24 6:30,4/21/24 7:00,4/21/24 7:30,4/21/24 8:00,12.34,11.75
4/21/24 7:00,4/21/24 7:30,4/21/24 8:00,4/21/24 8:30,11.55,11
4/21/24 7:30,4/21/24 8:00,4/21/24 8:30,4/21/24 9:00,12.6,12
4/21/24 8:00,4/21/24 8:30,4/21/24 9:00,4/21/24 9:30,12.45,11.86
4/21/24 8:30,4/21/24 9:00,4/21/24 9:30,4/21/24 10:00,12.6,12
4/21/24 9:00,4/21/24 9:30,4/21/24 10:00,4/21/24 10:30,13.63,12.98
4/21/24 9:30,4/21/24 10:00,4/21/24 10:30,4/21/24 11:00,13.63,12.98
4/21/24 10:00,4/21/24 10:30,4/21/24 11:00,4/21/24 11:30,13.82,13.16
4/21/24 10:30,4/21/24 11:00,4/21/24 11:30,4/21/24 12:00,15.33,14.6
4/21/24 11:00,4/21/24 11:30,4/21/24 12:00,4/21/24 12:30,17.14,16.32
4/21/24 11:30,4/21/24 12:00,4/21/24 12:30,4/21/24 13:00,16.45,15.67
4/21/24 12:00,4/21/24 12:30,4/21/24 13:00,4/21/24 13:30,16.13,15.36
4/21/24 12:30,4/21/24 13:00,4/21/24 13:30,4/21/24 14:00,14.57,13.88
4/21/24 13:00,4/21/24 13:30,4/21/24 14:00,4/21/24 14:30,15.08,14.36
4/21/24 13:30,4/21/24 14:00,4/21/24 14:30,4/21/24 15:00,13.8,13.14
4/21/24 14:00,4/21/24 14:30,4/21/24 15:00,4/21/24 15:30,14.49,13.8
4/21/24 14:30,4/21/24 15:00,4/21/24 15:30,4/21/24 16:00,14.18,13.5
4/21/24 15:00,4/21/24 15:30,4/21/24 16:00,4/21/24 16:30,26.46,25.2
4/21/24 15:30,4/21/24 16:00,4/21/24 16:30,4/21/24 17:00,27.05,25.76
4/21/24 16:00,4/21/24 16:30,4/21/24 17:00,4/21/24 17:30,30.03,28.6
4/21/24 16:30,4/21/24 17:00,4/21/24 17:30,4/21/24 18:00,31.5,30
4/21/24 17:00,4/21/24 17:30,4/21/24 18:00,4/21/24 18:30,31.5,30
4/21/24 17:30,4/21/24 18:00,4/21/24 18:30,4/21/24 19:00,32.72,31.16
4/21/24 18:00,4/21/24 18:30,4/21/24 19:00,4/21/24 19:30,18.96,18.06
4/21/24 18:30,4/21/24 19:00,4/21/24 19:30,4/21/24 20:00,19.95,19
4/21/24 19:00,4/21/24 19:30,4/21/24 20:00,4/21/24 20:30,20.29,19.32
4/21/24 19:30,4/21/24 20:00,4/21/24 20:30,4/21/24 21:00,19.49,18.56
4/21/24 20:00,4/21/24 20:30,4/21/24 21:00,4/21/24 21:30,19.15,18.24
4/21/24 20:30,4/21/24 21:00,4/21/24 21:30,4/21/24 22:00,16.8,16
4/21/24 21:00,4/21/24 21:30,4/21/24 22:00,4/21/24 22:30,16.99,16.18
4/21/24 21:30,4/21/24 22:00,4/21/24 22:30,4/21/24 23:00,12.87,12.26
4/21/24 22:00,4/21/24 22:30,4/21/24 23:00,4/21/24 23:30,14.57,13.88
4/21/24 22:30,4/21/24 23:00,4/21/24 23:30,4/22/24 0:00,13.82,13.16
4/21/24 23:00,4/21/24 23:30,4/22/24 0:00,4/22/24 0:30,13.82,13.16
4/21/24 23:30,4/22/24 0:00,4/22/24 0:30,4/22/24 1:00,13.82,13.16
4/22/24 0:00,4/22/24 0:30,4/22/24 1:00,4/22/24 1:30,13.82,13.16
4/22/24 0:30,4/22/24 1:00,4/22/24 1:30,4/22/24 2:00,13.82,13.16
4/22/24 1:00,4/22/24 1:30,4/22/24 2:00,4/22/24 2:30,13.67,13.02
4/22/24 1:30,4/22/24 2:00,4/22/24 2:30,4/22/24 3:00,13.1,12.48
4/22/24 2:00,4/22/24 2:30,4/22/24 3:00,4/22/24 3:30,13.57,12.92
4/22/24 2:30,4/22/24 3:00,4/22/24 3:30,4/22/24 4:00,13.82,13.16
4/22/24 3:00,4/22/24 3:30,4/22/24 4:00,4/22/24 4:30,13.65,13
4/22/24 3:30,4/22/24 4:00,4/22/24 4:30,4/22/24 5:00,13.23,12.6
4/22/24 4:00,4/22/24 4:30,4/22/24 5:00,4/22/24 5:30,16.74,15.94
4/22/24 4:30,4/22/24 5:00,4/22/24 5:30,4/22/24 6:00,17.01,16.2
4/22/24 5:00,4/22/24 5:30,4/22/24 6:00,4/22/24 6:30,20.98,19.98
4/22/24 5:30,4/22/24 6:00,4/22/24 6:30,4/22/24 7:00,20.73,19.74
4/22/24 6:00,4/22/24 6:30,4/22/24 7:00,4/22/24 7:30,21,20
4/22/24 6:30,4/22/24 7:00,4/22/24 7:30,4/22/24 8:00,23.12,22.02
4/22/24 7:00,4/22/24 7:30,4/22/24 8:00,4/22/24 8:30,17.83,16.98
4/22/24 7:30,4/22/24 8:00,4/22/24 8:30,4/22/24 9:00,17.85,17
4/22/24 8:00,4/22/24 8:30,4/22/24 9:00,4/22/24 9:30,16.21,15.44
4/22/24 8:30,4/22/24 9:00,4/22/24 9:30,4/22/24 10:00,16.09,15.32
4/22/24 9:00,4/22/24 9:30,4/22/24 10:00,4/22/24 10:30,15.2,14.48
4/22/24 9:30,4/22/24 10:00,4/22/24 10:30,4/22/24 11:00,15.23,14.5
4/22/24 10:00,4/22/24 10:30,4/22/24 11:00,4/22/24 11:30,14.66,13.96
4/22/24 10:30,4/22/24 11:00,4/22/24 11:30,4/22/24 12:00,15.12,14.4
4/22/24 11:00,4/22/24 11:30,4/22/24 12:00,4/22/24 12:30,15.54,14.8
4/22/24 11:30,4/22/24 12:00,4/22/24 12:30,4/22/24 13:00,14.72,14.02
4/22/24 12:00,4/22/24 12:30,4/22/24 13:00,4/22/24 13:30,14.49,13.8
4/22/24 12:30,4/22/24 13:00,4/22/24 13:30,4/22/24 14:00,13.82,13.16
4/22/24 13:00,4/22/24 13:30,4/22/24 14:00,4/22/24 14:30,13.65,13
4/22/24 13:30,4/22/24 14:00,4/22/24 14:30,4/22/24 15:00,13.57,12.92
4/22/24 14:00,4/22/24 14:30,4/22/24 15:00,4/22/24 15:30,13.65,13
4/22/24 14:30,4/22/24 15:00,4/22/24 15:30,4/22/24 16:00,13.65,13
4/22/24 15:00,4/22/24 15:30,4/22/24 16:00,4/22/24 16:30,27.72,26.4
4/22/24 15:30,4/22/24 16:00,4/22/24 16:30,4/22/24 17:00,27.3,26
4/22/24 16:00,4/22/24 16:30,4/22/24 17:00,4/22/24 17:30,29.4,28
4/22/24 16:30,4/22/24 17:00,4/22/24 17:30,4/22/24 18:00,30.45,29
4/22/24 17:00,4/22/24 17:30,4/22/24 18:00,4/22/24 18:30,32.17,30.64
4/22/24 17:30,4/22/24 18:00,4/22/24 18:30,4/22/24 19:00,31.63,30.12
4/22/24 18:00,4/22/24 18:30,4/22/24 19:00,4/22/24 19:30,19.45,18.52
4/22/24 18:30,4/22/24 19:00,4/22/24 19:30,4/22/24 20:00,18.48,17.6
4/22/24 19:00,4/22/24 19:30,4/22/24 20:00,4/22/24 20:30,18.33,17.46
4/22/24 19:30,4/22/24 20:00,4/22/24 20:30,4/22/24 21:00,17.43,16.6
4/22/24 20:00,4/22/24 20:30,4/22/24 21:00,4/22/24 21:30,16.17,15.4
4/22/24 20:30,4/22/24 21:00,4/22/24 21:30,4/22/24 22:00,15.75,15
4/22/24 21:00,4/22/24 21:30,4/22/24 22:00,4/22/24 22:30,16.51,15.72
4/22/24 21:30,4/22/24 22:00,4/22/24 22:30,4/22/24 23:00,14.85,14.14
4/22/24 22:00,4/22/24 22:30,4/22/24 23:00,4/22/24 23:30,14.7,14
4/22/24 22:30,4/22/24 23:00,4/22/24 23:30,4/23/24 0:00,14.63,13.93
4/22/24 23:00,4/22/24 23:30,4/23/24 0:00,4/23/24 0:30,14.18,13.5
4/22/24 23:30,4/23/24 0:00,4/23/24 0:30,4/23/24 1:00,14.18,13.5
4/23/24 0:00,4/23/24 0:30,4/23/24 1:00,4/23/24 1:30,14.09,13.42
4/23/24 0:30,4/23/24 1:00,4/23/24 1:30,4/23/24 2:00,14.7,14
4/23/24 1:00,4/23/24 1:30,4/23/24 2:00,4/23/24 2:30,13.65,13
4/23/24 1:30,4/23/24 2:00,4/23/24 2:30,4/23/24 3:00,13.63,12.98
4/23/24 2:00,4/23/24 2:30,4/23/24 3:00,4/23/24 3:30,13.34,12.7
4/23/24 2:30,4/23/24 3:00,4/23/24 3:30,4/23/24 4:00,13.36,12.72
4/23/24 3:00,4/23/24 3:30,4/23/24 4:00,4/23/24 4:30,13.86,13.2
4/23/24 3:30,4/23/24 4:00,4/23/24 4:30,4/23/24 5:00,12.6,12
4/23/24 4:00,4/23/24 4:30,4/23/24 5:00,4/23/24 5:30,16.17,15.4
4/23/24 4:30,4/23/24 5:00,4/23/24 5:30,4/23/24 6:00,16.84,16.04
4/23/24 5:00,4/23/24 5:30,4/23/24 6:00,4/23/24 6:30,21.13,20.12
4/23/24 5:30,4/23/24 6:00,4/23/24 6:30,4/23/24 7:00,22.85,21.76
4/23/24 6:00,4/23/24 6:30,4/23/24 7:00,4/23/24 7:30,21.42,20.4
4/23/24 6:30,4/23/24 7:00,4/23/24 7:30,4/23/24 8:00,23.1,22
4/23/24 7:00,4/23/24 7:30,4/23/24 8:00,4/23/24 8:30,18.9,18
4/23/24 7:30,4/23/24 8:00,4/23/24 8:30,4/23/24 9:00,19.17,18.26
4/23/24 8:00,4/23/24 8:30,4/23/24 9:00,4/23/24 9:30,15.88,15.12
4/23/24 8:30,4/23/24 9:00,4/23/24 9:30,4/23/24 10:00,15.31,14.58
4/23/24 9:00,4/23/24 9:30,4/23/24 10:00,4/23/24 10:30,13.38,12.74
4/23/24 9:30,4/23/24 10:00,4/23/24 10:30,4/23/24 11:00,13.69,13.04
4/23/24 10:00,4/23/24 10:30,4/23/24 11:00,4/23/24 11:30,13.69,13.04
4/23/24 10:30,4/23/24 11:00,4/23/24 11:30,4/23/24 12:00,14.49,13.8
4/23/24 11:00,4/23/24 11:30,4/23/24 12:00,4/23/24 12:30,13.86,13.2
4/23/24 11:30,4/23/24 12:00,4/23/24 12:30,4/23/24 13:00,13.44,12.8
4/23/24 12:00,4/23/24 12:30,4/23/24 13:00,4/23/24 13:30,13.44,12.8
4/23/24 12:30,4/23/24 13:00,4/23/24 13:30,4/23/24 14:00,12.98,12.36
4/23/24 13:00,4/23/24 13:30,4/23/24 14:00,4/23/24 14:30,13.15,12.52
4/23/24 13:30,4/23/24 14:00,4/23/24 14:30,4/23/24 15:00,12.81,12.2
4/23/24 14:00,4/23/24 14:30,4/23/24 15:00,4/23/24 15:30,13.15,12.52
4/23/24 14:30,4/23/24 15:00,4/23/24 15:30,4/23/24 16:00,13.15,12.52
4/23/24 15:00,4/23/24 15:30,4/23/24 16:00,4/23/24 16:30,26,24.76
4/23/24 15:30,4/23/24 16:00,4/23/24 16:30,4/23/24 17:00,27.09,25.8
4/23/24 16:00,4/23/24 16:30,4/23/24 17:00,4/23/24 17:30,26.59,25.32
4/23/24 16:30,4/23/24 17:00,4/23/24 17:30,4/23/24 18:00,27.72,26.4
4/23/24 17:00,4/23/24 17:30,4/23/24 18:00,4/23/24 18:30,31.5,30
4/23/24 17:30,4/23/24 18:00,4/23/24 18:30,4/23/24 19:00,31.19,29.7
4/23/24 18:00,4/23/24 18:30,4/23/24 19:00,4/23/24 19:30,18.9,18
4/23/24 18:30,4/23/24 19:00,4/23/24 19:30,4/23/24 20:00,19.32,18.4
4/23/24 19:00,4/23/24 19:30,4/23/24 20:00,4/23/24 20:30,18.73,17.84
4/23/24 19:30,4/23/24 20:00,4/23/24 20:30,4/23/24 21:00,17.64,16.8
4/23/24 20:00,4/23/24 20:30,4/23/24 21:00,4/23/24 21:30,18.9,18
4/23/24 20:30,4/23/24 21:00,4/23/24 21:30,4/23/24 22:00,13.69,13.04
4/23/24 21:00,4/23/24 21:30,4/23/24 22:00,4/23/24 22:30,16.65,15.86
4/23/24 21:30,4/23/24 22:00,4/23/24 22:30,4/23/24 23:00,14.05,13.38
4/23/24 22:00,4/23/24 22:30,4/23/24 23:00,4/23/24 23:30,13.29,12.66
4/23/24 22:30,4/23/24 23:00,4/23/24 23:30,4/24/24 0:00,13.23,12.6
4/23/24 23:00,4/23/24 23:30,4/24/24 0:00,4/24/24 0:30,12.79,12.18
4/23/24 23:30,4/24/24 0:00,4/24/24 0:30,4/24/24 1:00,12.39,11.8
4/24/24 0:00,4/24/24 0:30,4/24/24 1:00,4/24/24 1:30,12.39,11.8
4/24/24 0:30,4/24/24 1:00,4/24/24 1:30,4/24/24 2:00,12.6,12
4/24/24 1:00,4/24/24 1:30,4/24/24 2:00,4/24/24 2:30,12.39,11.8
4/24/24 1:30,4/24/24 2:00,4/24/24 2:30,4/24/24 3:00,12.39,11.8
4/24/24 2:00,4/24/24 2:30,4/24/24 3:00,4/24/24 3:30,13.25,12.62
4/24/24 2:30,4/24/24 3:00,4/24/24 3:30,4/24/24 4:00,12.6,12
4/24/24 3:00,4/24/24 3:30,4/24/24 4:00,4/24/24 4:30,13.17,12.54
4/24/24 3:30,4/24/24 4:00,4/24/24 4:30,4/24/24 5:00,12.39,11.8
4/24/24 4:00,4/24/24 4:30,4/24/24 5:00,4/24/24 5:30,14.76,14.06
4/24/24 4:30,4/24/24 5:00,4/24/24 5:30,4/24/24 6:00,14.18,13.5
4/24/24 5:00,4/24/24 5:30,4/24/24 6:00,4/24/24 6:30,16.8,16
4/24/24 5:30,4/24/24 6:00,4/24/24 6:30,4/24/24 7:00,18.19,17.32
4/24/24 6:00,4/24/24 6:30,4/24/24 7:00,4/24/24 7:30,18.82,17.92
4/24/24 6:30,4/24/24 7:00,4/24/24 7:30,4/24/24 8:00,20.92,19.92
4/24/24 7:00,4/24/24 7:30,4/24/24 8:00,4/24/24 8:30,18.13,17.27
4/24/24 7:30,4/24/24 8:00,4/24/24 8:30,4/24/24 9:00,18.14,17.28
4/24/24 8:00,4/24/24 8:30,4/24/24 9:00,4/24/24 9:30,15.33,14.6
4/24/24 8:30,4/24/24 9:00,4/24/24 9:30,4/24/24 10:00,14.39,13.7
4/24/24 9:00,4/24/24 9:30,4/24/24 10:00,4/24/24 10:30,13.97,13.3
4/24/24 9:30,4/24/24 10:00,4/24/24 10:30,4/24/24 11:00,13.44,12.8
4/24/24 10:00,4/24/24 10:30,4/24/24 11:00,4/24/24 11:30,13.67,13.02
4/24/24 10:30,4/24/24 11:00,4/24/24 11:30,4/24/24 12:00,13.78,13.12
4/24/24 11:00,4/24/24 11:30,4/24/24 12:00,4/24/24 12:30,13.73,13.08
4/24/24 11:30,4/24/24 12:00,4/24/24 12:30,4/24/24 13:00,13.44,12.8
4/24/24 12:00,4/24/24 12:30,4/24/24 13:00,4/24/24 13:30,12.79,12.18
4/24/24 12:30,4/24/24 13:00,4/24/24 13:30,4/24/24 14:00,13.09,12.47
4/24/24 13:00,4/24/24 13:30,4/24/24 14:00,4/24/24 14:30,13.23,12.6
4/24/24 13:30,4/24/24 14:00,4/24/24 14:30,4/24/24 15:00,12.6,12
4/24/24 14:00,4/24/24 14:30,4/24/24 15:00,4/24/24 15:30,13.1,12.48
4/24/24 14:30,4/24/24 15:00,4/24/24 15:30,4/24/24 16:00,13.44,12.8
4/24/24 15:00,4/24/24 15:30,4/24/24 16:00,4/24/24 16:30,27.3,26
4/24/24 15:30,4/24/24 16:00,4/24/24 16:30,4/24/24 17:00,26.9,25.62
4/24/24 16:00,4/24/24 16:30,4/24/24 17:00,4/24/24 17:30,28.35,27
4/24/24 16:30,4/24/24 17:00,4/24/24 17:30,4/24/24 18:00,28.14,26.8
4/24/24 17:00,4/24/24 17:30,4/24/24 18:00,4/24/24 18:30,29.19,27.8
4/24/24 17:30,4/24/24 18:00,4/24/24 18:30,4/24/24 19:00,30.18,28.74
4/24/24 18:00,4/24/24 18:30,4/24/24 19:00,4/24/24 19:30,19.5,18.57
4/24/24 18:30,4/24/24 19:00,4/24/24 19:30,4/24/24 20:00,19.95,19
4/24/24 19:00,4/24/24 19:30,4/24/24 20:00,4/24/24 20:30,19.72,18.78
4/24/24 19:30,4/24/24 20:00,4/24/24 20:30,4/24/24 21:00,19.49,18.56
4/24/24 20:00,4/24/24 20:30,4/24/24 21:00,4/24/24 21:30,20.04,19.09
4/24/24 20:30,4/24/24 21:00,4/24/24 21:30,4/24/24 22:00,17.64,16.8
4/24/24 21:00,4/24/24 21:30,4/24/24 22:00,4/24/24 22:30,17.81,16.96
4/24/24 21:30,4/24/24 22:00,4/24/24 22:30,4/24/24 23:00,14.82,14.11
4/24/24 22:00,4/24/24 22:30,4/24/24 23:00,4/24/24 23:30,16.8,16
4/24/24 22:30,4/24/24 23:00,4/24/24 23:30,4/25/24 0:00,14.7,14
4/24/24 23:00,4/24/24 23:30,4/25/24 0:00,4/25/24 0:30,14.45,13.76
4/24/24 23:30,4/25/24 0:00,4/25/24 0:30,4/25/24 1:00,13.86,13.2
4/25/24 0:00,4/25/24 0:30,4/25/24 1:00,4/25/24 1:30,13.4,12.76
4/25/24 0:30,4/25/24 1:00,4/25/24 1:30,4/25/24 2:00,13.65,13
4/25/24 1:00,4/25/24 1:30,4/25/24 2:00,4/25/24 2:30,13.4,12.76
4/25/24 1:30,4/25/24 2:00,4/25/24 2:30,4/25/24 3:00,13.34,12.7
4/25/24 2:00,4/25/24 2:30,4/25/24 3:00,4/25/24 3:30,12.96,12.34
4/25/24 2:30,4/25/24 3:00,4/25/24 3:30,4/25/24 4:00,12.29,11.7
4/25/24 3:00,4/25/24 3:30,4/25/24 4:00,4/25/24 4:30,13.4,12.76
4/25/24 3:30,4/25/24 4:00,4/25/24 4:30,4/25/24 5:00,13.02,12.4
