Valid_From_UTC,Valid_To_UTC,Valid_From_Local,Valid_To_Local,Price_Inc_VAT,Price_Ex_VAT
10/19/22 5:00,10/19/22 5:30,10/19/22 6:00,10/19/22 6:30,11.53,10.98
10/19/22 5:30,10/19/22 6:00,10/19/22 6:30,10/19/22 7:00,11.89,11.32
10/19/22 6:00,10/19/22 6:30,10/19/22 7:00,10/19/22 7:30,15.75,15.0
10/19/22 6:30,10/19/22 7:00,10/19/22 7:30,10/19/22 8:00,23.1,22.0
10/19/22 7:00,10/19/22 7:30,10/19/22 8:00,10/19/22 8:30,20.85,19.86
10/19/22 7:30,10/19/22 8:00,10/19/22 8:30,10/19/22 9:00,18.25,17.38
10/19/22 8:00,10/19/22 8:30,10/19/22 9:00,10/19/22 9:30,21.0,20.0
10/19/22 8:30,10/19/22 9:00,10/19/22 9:30,10/19/22 10:00,15.75,15.0
10/19/22 9:00,10/19/22 9:30,10/19/22 10:00,10/19/22 10:30,13.63,12.98
10/19/22 9:30,10/19/22 10:00,10/19/22 10:30,10/19/22 11:00,12.29,11.7
10/19/22 10:00,10/19/22 10:30,10/19/22 11:00,10/19/22 11:30,13.15,12.52
10/19/22 10:30,10/19/22 11:00,10/19/22 11:30,10/19/22 12:00,12.1,11.52
10/19/22 11:00,10/19/22 11:30,10/19/22 12:00,10/19/22 12:30,12.77,12.16
10/19/22 11:30,10/19/22 12:00,10/19/22 12:30,10/19/22 13:00,12.1,11.52
10/19/22 12:00,10/19/22 12:30,10/19/22 13:00,10/19/22 13:30,13.15,12.52
10/19/22 12:30,10/19/22 13:00,10/19/22 13:30,10/19/22 14:00,11.13,10.6
10/19/22 13:00,10/19/22 13:30,10/19/22 14:00,10/19/22 14:30,11.13,10.6
10/19/22 13:30,10/19/22 14:00,10/19/22 14:30,10/19/22 15:00,11.13,10.6
10/19/22 14:00,10/19/22 14:30,10/19/22 15:00,10/19/22 15:30,9.14,8.7
10/19/22 14:30,10/19/22 15:00,10/19/22 15:30,10/19/22 16:00,11.53,10.98
10/19/22 15:00,10/19/22 15:30,10/19/22 16:00,10/19/22 16:30,22.45,21.38
10/19/22 15:30,10/19/22 16:00,10/19/22 16:30,10/19/22 17:00,26.17,24.92
10/19/22 16:00,10/19/22 16:30,10/19/22 17:00,10/19/22 17:30,25.16,23.96
10/19/22 16:30,10/19/22 17:00,10/19/22 17:30,10/19/22 18:00,33.6,32.0
10/19/22 17:00,10/19/22 17:30,10/19/22 18:00,10/19/22 18:30,31.16,29.68
10/19/22 17:30,10/19/22 18:00,10/19/22 18:30,10/19/22 19:00,32.76,31.2
10/19/22 18:00,10/19/22 18:30,10/19/22 19:00,10/19/22 19:30,23.1,22.0
10/19/22 18:30,10/19/22 19:00,10/19/22 19:30,10/19/22 20:00,16.65,15.86
10/19/22 19:00,10/19/22 19:30,10/19/22 20:00,10/19/22 20:30,14.7,14.0
10/19/22 19:30,10/19/22 20:00,10/19/22 20:30,10/19/22 21:00,12.81,12.2
10/19/22 20:00,10/19/22 20:30,10/19/22 21:00,10/19/22 21:30,21.0,20.0
10/19/22 20:30,10/19/22 21:00,10/19/22 21:30,10/19/22 22:00,13.42,12.78
10/19/22 21:00,10/19/22 21:30,10/19/22 22:00,10/19/22 22:30,18.38,17.5
10/19/22 21:30,10/19/22 22:00,10/19/22 22:30,10/19/22 23:00,11.53,10.98
10/19/22 22:00,10/19/22 22:30,10/19/22 23:00,10/19/22 23:30,12.39,11.8
10/19/22 22:30,10/19/22 23:00,10/19/22 23:30,10/20/22 0:00,7.35,7.0
10/19/22 23:00,10/19/22 23:30,10/20/22 0:00,10/20/22 0:30,8.99,8.56
10/19/22 23:30,10/20/22 0:00,10/20/22 0:30,10/20/22 1:00,8.48,8.08
10/20/22 0:00,10/20/22 0:30,10/20/22 1:00,10/20/22 1:30,9.32,8.88
10/20/22 0:30,10/20/22 1:00,10/20/22 1:30,10/20/22 2:00,12.39,11.8
10/20/22 1:00,10/20/22 1:30,10/20/22 2:00,10/20/22 2:30,12.45,11.86
10/20/22 1:30,10/20/22 2:00,10/20/22 2:30,10/20/22 3:00,10.2,9.71
10/20/22 2:00,10/20/22 2:30,10/20/22 3:00,10/20/22 3:30,11.67,11.11
10/20/22 2:30,10/20/22 3:00,10/20/22 3:30,10/20/22 4:00,11.55,11.0
10/20/22 3:00,10/20/22 3:30,10/20/22 4:00,10/20/22 4:30,13.9,13.24
10/20/22 3:30,10/20/22 4:00,10/20/22 4:30,10/20/22 5:00,14.11,13.44
10/20/22 4:00,10/20/22 4:30,10/20/22 5:00,10/20/22 5:30,13.06,12.44
10/20/22 4:30,10/20/22 5:00,10/20/22 5:30,10/20/22 6:00,14.7,14.0
10/20/22 5:00,10/20/22 5:30,10/20/22 6:00,10/20/22 6:30,15.75,15.0
10/20/22 5:30,10/20/22 6:00,10/20/22 6:30,10/20/22 7:00,14.28,13.6
10/20/22 6:00,10/20/22 6:30,10/20/22 7:00,10/20/22 7:30,13.06,12.44
10/20/22 6:30,10/20/22 7:00,10/20/22 7:30,10/20/22 8:00,22.62,21.54
10/20/22 7:00,10/20/22 7:30,10/20/22 8:00,10/20/22 8:30,25.49,24.28
10/20/22 7:30,10/20/22 8:00,10/20/22 8:30,10/20/22 9:00,26.25,25.0
10/20/22 8:00,10/20/22 8:30,10/20/22 9:00,10/20/22 9:30,28.35,27.0
10/20/22 8:30,10/20/22 9:00,10/20/22 9:30,10/20/22 10:00,25.16,23.96
10/20/22 9:00,10/20/22 9:30,10/20/22 10:00,10/20/22 10:30,28.35,27.0
10/20/22 9:30,10/20/22 10:00,10/20/22 10:30,10/20/22 11:00,23.66,22.53
10/20/22 10:00,10/20/22 10:30,10/20/22 11:00,10/20/22 11:30,25.2,24.0
10/20/22 10:30,10/20/22 11:00,10/20/22 11:30,10/20/22 12:00,22.05,21.0
10/20/22 11:00,10/20/22 11:30,10/20/22 12:00,10/20/22 12:30,24.86,23.68
10/20/22 11:30,10/20/22 12:00,10/20/22 12:30,10/20/22 13:00,23.18,22.08
10/20/22 12:00,10/20/22 12:30,10/20/22 13:00,10/20/22 13:30,25.2,24.0
10/20/22 12:30,10/20/22 13:00,10/20/22 13:30,10/20/22 14:00,21.65,20.62
10/20/22 13:00,10/20/22 13:30,10/20/22 14:00,10/20/22 14:30,20.71,19.72
10/20/22 13:30,10/20/22 14:00,10/20/22 14:30,10/20/22 15:00,22.95,21.86
10/20/22 14:00,10/20/22 14:30,10/20/22 15:00,10/20/22 15:30,20.16,19.2
10/20/22 14:30,10/20/22 15:00,10/20/22 15:30,10/20/22 16:00,25.54,24.32
10/20/22 15:00,10/20/22 15:30,10/20/22 16:00,10/20/22 16:30,33.6,32.0
10/20/22 15:30,10/20/22 16:00,10/20/22 16:30,10/20/22 17:00,35.8,34.09
10/20/22 16:00,10/20/22 16:30,10/20/22 17:00,10/20/22 17:30,35.8,34.09
10/20/22 16:30,10/20/22 17:00,10/20/22 17:30,10/20/22 18:00,35.8,34.09
10/20/22 17:00,10/20/22 17:30,10/20/22 18:00,10/20/22 18:30,35.8,34.09
10/20/22 17:30,10/20/22 18:00,10/20/22 18:30,10/20/22 19:00,35.8,34.09
10/20/22 18:00,10/20/22 18:30,10/20/22 19:00,10/20/22 19:30,32.34,30.8
10/20/22 18:30,10/20/22 19:00,10/20/22 19:30,10/20/22 20:00,16.99,16.18
10/20/22 19:00,10/20/22 19:30,10/20/22 20:00,10/20/22 20:30,24.78,23.6
10/20/22 19:30,10/20/22 20:00,10/20/22 20:30,10/20/22 21:00,13.48,12.84
10/20/22 20:00,10/20/22 20:30,10/20/22 21:00,10/20/22 21:30,20.58,19.6
10/20/22 20:30,10/20/22 21:00,10/20/22 21:30,10/20/22 22:00,13.06,12.44
10/20/22 21:00,10/20/22 21:30,10/20/22 22:00,10/20/22 22:30,13.48,12.84
10/20/22 21:30,10/20/22 22:00,10/20/22 22:30,10/20/22 23:00,13.06,12.44
10/20/22 22:00,10/20/22 22:30,10/20/22 23:00,10/20/22 23:30,22.05,21.0
10/20/22 22:30,10/20/22 23:00,10/20/22 23:30,10/21/22 0:00,24.15,23.0
10/20/22 23:00,10/20/22 23:30,10/21/22 0:00,10/21/22 0:30,23.52,22.4
10/20/22 23:30,10/21/22 0:00,10/21/22 0:30,10/21/22 1:00,20.62,19.64
10/21/22 0:00,10/21/22 0:30,10/21/22 1:00,10/21/22 1:30,20.2,19.24
10/21/22 0:30,10/21/22 1:00,10/21/22 1:30,10/21/22 2:00,20.62,19.64
10/21/22 1:00,10/21/22 1:30,10/21/22 2:00,10/21/22 2:30,20.62,19.64
10/21/22 1:30,10/21/22 2:00,10/21/22 2:30,10/21/22 3:00,19.74,18.8
10/21/22 2:00,10/21/22 2:30,10/21/22 3:00,10/21/22 3:30,20.62,19.64
10/21/22 2:30,10/21/22 3:00,10/21/22 3:30,10/21/22 4:00,20.41,19.44
10/21/22 3:00,10/21/22 3:30,10/21/22 4:00,10/21/22 4:30,20.62,19.64
10/21/22 3:30,10/21/22 4:00,10/21/22 4:30,10/21/22 5:00,20.2,19.24
10/21/22 4:00,10/21/22 4:30,10/21/22 5:00,10/21/22 5:30,20.2,19.24
10/21/22 4:30,10/21/22 5:00,10/21/22 5:30,10/21/22 6:00,25.56,24.34
10/21/22 5:00,10/21/22 5:30,10/21/22 6:00,10/21/22 6:30,21.38,20.36
10/21/22 5:30,10/21/22 6:00,10/21/22 6:30,10/21/22 7:00,20.85,19.86
10/21/22 6:00,10/21/22 6:30,10/21/22 7:00,10/21/22 7:30,26.06,24.82
10/21/22 6:30,10/21/22 7:00,10/21/22 7:30,10/21/22 8:00,35.8,34.09
10/21/22 7:00,10/21/22 7:30,10/21/22 8:00,10/21/22 8:30,34.61,32.96
10/21/22 7:30,10/21/22 8:00,10/21/22 8:30,10/21/22 9:00,32.78,31.22
10/21/22 8:00,10/21/22 8:30,10/21/22 9:00,10/21/22 9:30,35.18,33.5
10/21/22 8:30,10/21/22 9:00,10/21/22 9:30,10/21/22 10:00,30.58,29.12
10/21/22 9:00,10/21/22 9:30,10/21/22 10:00,10/21/22 10:30,31.5,30.0
10/21/22 9:30,10/21/22 10:00,10/21/22 10:30,10/21/22 11:00,25.62,24.4
10/21/22 10:00,10/21/22 10:30,10/21/22 11:00,10/21/22 11:30,25.2,24.0
10/21/22 10:30,10/21/22 11:00,10/21/22 11:30,10/21/22 12:00,27.09,25.8
10/21/22 11:00,10/21/22 11:30,10/21/22 12:00,10/21/22 12:30,29.4,28.0
10/21/22 11:30,10/21/22 12:00,10/21/22 12:30,10/21/22 13:00,20.96,19.96
10/21/22 12:00,10/21/22 12:30,10/21/22 13:00,10/21/22 13:30,26.04,24.8
10/21/22 12:30,10/21/22 13:00,10/21/22 13:30,10/21/22 14:00,20.35,19.38
10/21/22 13:00,10/21/22 13:30,10/21/22 14:00,10/21/22 14:30,20.2,19.24
10/21/22 13:30,10/21/22 14:00,10/21/22 14:30,10/21/22 15:00,20.2,19.24
10/21/22 14:00,10/21/22 14:30,10/21/22 15:00,10/21/22 15:30,19.74,18.8
10/21/22 14:30,10/21/22 15:00,10/21/22 15:30,10/21/22 16:00,21.0,20.0
10/21/22 15:00,10/21/22 15:30,10/21/22 16:00,10/21/22 16:30,32.8,31.24
10/21/22 15:30,10/21/22 16:00,10/21/22 16:30,10/21/22 17:00,35.8,34.09
10/21/22 16:00,10/21/22 16:30,10/21/22 17:00,10/21/22 17:30,35.7,34.0
10/21/22 16:30,10/21/22 17:00,10/21/22 17:30,10/21/22 18:00,35.8,34.09
10/21/22 17:00,10/21/22 17:30,10/21/22 18:00,10/21/22 18:30,35.8,34.09
10/21/22 17:30,10/21/22 18:00,10/21/22 18:30,10/21/22 19:00,35.8,34.09
10/21/22 18:00,10/21/22 18:30,10/21/22 19:00,10/21/22 19:30,32.78,31.22
10/21/22 18:30,10/21/22 19:00,10/21/22 19:30,10/21/22 20:00,20.87,19.88
10/21/22 19:00,10/21/22 19:30,10/21/22 20:00,10/21/22 20:30,24.78,23.6
10/21/22 19:30,10/21/22 20:00,10/21/22 20:30,10/21/22 21:00,20.62,19.64
10/21/22 20:00,10/21/22 20:30,10/21/22 21:00,10/21/22 21:30,22.39,21.32
10/21/22 20:30,10/21/22 21:00,10/21/22 21:30,10/21/22 22:00,19.74,18.8
10/21/22 21:00,10/21/22 21:30,10/21/22 22:00,10/21/22 22:30,22.05,21.0
10/21/22 21:30,10/21/22 22:00,10/21/22 22:30,10/21/22 23:00,19.74,18.8
10/21/22 22:00,10/21/22 22:30,10/21/22 23:00,10/21/22 23:30,18.75,17.86
10/21/22 22:30,10/21/22 23:00,10/21/22 23:30,10/22/22 0:00,18.9,18.0
10/21/22 23:00,10/21/22 23:30,10/22/22 0:00,10/22/22 0:30,20.58,19.6
10/21/22 23:30,10/22/22 0:00,10/22/22 0:30,10/22/22 1:00,19.95,19.0
10/22/22 0:00,10/22/22 0:30,10/22/22 1:00,10/22/22 1:30,18.38,17.5
10/22/22 0:30,10/22/22 1:00,10/22/22 1:30,10/22/22 2:00,20.22,19.26
10/22/22 1:00,10/22/22 1:30,10/22/22 2:00,10/22/22 2:30,18.69,17.8
10/22/22 1:30,10/22/22 2:00,10/22/22 2:30,10/22/22 3:00,18.42,17.54
10/22/22 2:00,10/22/22 2:30,10/22/22 3:00,10/22/22 3:30,17.47,16.64
10/22/22 2:30,10/22/22 3:00,10/22/22 3:30,10/22/22 4:00,17.47,16.64
10/22/22 3:00,10/22/22 3:30,10/22/22 4:00,10/22/22 4:30,17.81,16.96
10/22/22 3:30,10/22/22 4:00,10/22/22 4:30,10/22/22 5:00,17.62,16.78
10/22/22 4:00,10/22/22 4:30,10/22/22 5:00,10/22/22 5:30,18.9,18.0
10/22/22 4:30,10/22/22 5:00,10/22/22 5:30,10/22/22 6:00,17.05,16.24
10/22/22 5:00,10/22/22 5:30,10/22/22 6:00,10/22/22 6:30,18.9,18.0
10/22/22 5:30,10/22/22 6:00,10/22/22 6:30,10/22/22 7:00,16.32,15.54
10/22/22 6:00,10/22/22 6:30,10/22/22 7:00,10/22/22 7:30,16.32,15.54
10/22/22 6:30,10/22/22 7:00,10/22/22 7:30,10/22/22 8:00,20.75,19.76
10/22/22 7:00,10/22/22 7:30,10/22/22 8:00,10/22/22 8:30,23.18,22.08
10/22/22 7:30,10/22/22 8:00,10/22/22 8:30,10/22/22 9:00,28.56,27.2
10/22/22 8:00,10/22/22 8:30,10/22/22 9:00,10/22/22 9:30,23.4,22.29
10/22/22 8:30,10/22/22 9:00,10/22/22 9:30,10/22/22 10:00,21.59,20.56
10/22/22 9:00,10/22/22 9:30,10/22/22 10:00,10/22/22 10:30,21.21,20.2
10/22/22 9:30,10/22/22 10:00,10/22/22 10:30,10/22/22 11:00,20.16,19.2
10/22/22 10:00,10/22/22 10:30,10/22/22 11:00,10/22/22 11:30,19.74,18.8
10/22/22 10:30,10/22/22 11:00,10/22/22 11:30,10/22/22 12:00,19.74,18.8
10/22/22 11:00,10/22/22 11:30,10/22/22 12:00,10/22/22 12:30,20.33,19.36
10/22/22 11:30,10/22/22 12:00,10/22/22 12:30,10/22/22 13:00,19.03,18.12
10/22/22 12:00,10/22/22 12:30,10/22/22 13:00,10/22/22 13:30,17.64,16.8
10/22/22 12:30,10/22/22 13:00,10/22/22 13:30,10/22/22 14:00,17.22,16.4
10/22/22 13:00,10/22/22 13:30,10/22/22 14:00,10/22/22 14:30,18.27,17.4
10/22/22 13:30,10/22/22 14:00,10/22/22 14:30,10/22/22 15:00,18.02,17.16
10/22/22 14:00,10/22/22 14:30,10/22/22 15:00,10/22/22 15:30,20.37,19.4
10/22/22 14:30,10/22/22 15:00,10/22/22 15:30,10/22/22 16:00,21.0,20.0
10/22/22 15:00,10/22/22 15:30,10/22/22 16:00,10/22/22 16:30,33.92,32.3
10/22/22 15:30,10/22/22 16:00,10/22/22 16:30,10/22/22 17:00,35.8,34.09
10/22/22 16:00,10/22/22 16:30,10/22/22 17:00,10/22/22 17:30,35.8,34.09
10/22/22 16:30,10/22/22 17:00,10/22/22 17:30,10/22/22 18:00,35.8,34.09
10/22/22 17:00,10/22/22 17:30,10/22/22 18:00,10/22/22 18:30,35.8,34.09
10/22/22 17:30,10/22/22 18:00,10/22/22 18:30,10/22/22 19:00,35.8,34.09
10/22/22 18:00,10/22/22 18:30,10/22/22 19:00,10/22/22 19:30,35.8,34.09
10/22/22 18:30,10/22/22 19:00,10/22/22 19:30,10/22/22 20:00,29.23,27.84
10/22/22 19:00,10/22/22 19:30,10/22/22 20:00,10/22/22 20:30,31.58,30.08
10/22/22 19:30,10/22/22 20:00,10/22/22 20:30,10/22/22 21:00,24.36,23.2
10/22/22 20:00,10/22/22 20:30,10/22/22 21:00,10/22/22 21:30,27.89,26.56
10/22/22 20:30,10/22/22 21:00,10/22/22 21:30,10/22/22 22:00,23.1,22.0
10/22/22 21:00,10/22/22 21:30,10/22/22 22:00,10/22/22 22:30,24.42,23.26
10/22/22 21:30,10/22/22 22:00,10/22/22 22:30,10/22/22 23:00,22.03,20.98
10/22/22 22:00,10/22/22 22:30,10/22/22 23:00,10/22/22 23:30,14.28,13.6
10/22/22 22:30,10/22/22 23:00,10/22/22 23:30,10/23/22 0:00,15.33,14.6
10/22/22 23:00,10/22/22 23:30,10/23/22 0:00,10/23/22 0:30,16.8,16.0
10/22/22 23:30,10/23/22 0:00,10/23/22 0:30,10/23/22 1:00,16.8,16.0
10/23/22 0:00,10/23/22 0:30,10/23/22 1:00,10/23/22 1:30,13.67,13.02
10/23/22 0:30,10/23/22 1:00,10/23/22 1:30,10/23/22 2:00,19.53,18.6
10/23/22 1:00,10/23/22 1:30,10/23/22 2:00,10/23/22 2:30,16.02,15.26
10/23/22 1:30,10/23/22 2:00,10/23/22 2:30,10/23/22 3:00,16.61,15.82
10/23/22 2:00,10/23/22 2:30,10/23/22 3:00,10/23/22 3:30,16.84,16.04
10/23/22 2:30,10/23/22 3:00,10/23/22 3:30,10/23/22 4:00,12.1,11.52
10/23/22 3:00,10/23/22 3:30,10/23/22 4:00,10/23/22 4:30,15.75,15.0
10/23/22 3:30,10/23/22 4:00,10/23/22 4:30,10/23/22 5:00,8.4,8.0
10/23/22 4:00,10/23/22 4:30,10/23/22 5:00,10/23/22 5:30,12.33,11.74
10/23/22 4:30,10/23/22 5:00,10/23/22 5:30,10/23/22 6:00,14.7,14.0
10/23/22 5:00,10/23/22 5:30,10/23/22 6:00,10/23/22 6:30,9.45,9.0
10/23/22 5:30,10/23/22 6:00,10/23/22 6:30,10/23/22 7:00,16.8,16.0
10/23/22 6:00,10/23/22 6:30,10/23/22 7:00,10/23/22 7:30,8.4,8.0
10/23/22 6:30,10/23/22 7:00,10/23/22 7:30,10/23/22 8:00,16.76,15.96
10/23/22 7:00,10/23/22 7:30,10/23/22 8:00,10/23/22 8:30,7.77,7.4
10/23/22 7:30,10/23/22 8:00,10/23/22 8:30,10/23/22 9:00,14.7,14.0
10/23/22 8:00,10/23/22 8:30,10/23/22 9:00,10/23/22 9:30,13.44,12.8
10/23/22 8:30,10/23/22 9:00,10/23/22 9:30,10/23/22 10:00,18.46,17.58
10/23/22 9:00,10/23/22 9:30,10/23/22 10:00,10/23/22 10:30,16.8,16.0
10/23/22 9:30,10/23/22 10:00,10/23/22 10:30,10/23/22 11:00,14.07,13.4
10/23/22 10:00,10/23/22 10:30,10/23/22 11:00,10/23/22 11:30,12.81,12.2
10/23/22 10:30,10/23/22 11:00,10/23/22 11:30,10/23/22 12:00,15.75,15.0
10/23/22 11:00,10/23/22 11:30,10/23/22 12:00,10/23/22 12:30,12.1,11.52
10/23/22 11:30,10/23/22 12:00,10/23/22 12:30,10/23/22 13:00,12.12,11.54
10/23/22 12:00,10/23/22 12:30,10/23/22 13:00,10/23/22 13:30,12.12,11.54
10/23/22 12:30,10/23/22 13:00,10/23/22 13:30,10/23/22 14:00,12.01,11.44
10/23/22 13:00,10/23/22 13:30,10/23/22 14:00,10/23/22 14:30,12.01,11.44
10/23/22 13:30,10/23/22 14:00,10/23/22 14:30,10/23/22 15:00,12.6,12.0
10/23/22 14:00,10/23/22 14:30,10/23/22 15:00,10/23/22 15:30,16.13,15.36
10/23/22 14:30,10/23/22 15:00,10/23/22 15:30,10/23/22 16:00,15.0,14.29
10/23/22 15:00,10/23/22 15:30,10/23/22 16:00,10/23/22 16:30,21.0,20.0
10/23/22 15:30,10/23/22 16:00,10/23/22 16:30,10/23/22 17:00,33.18,31.6
10/23/22 16:00,10/23/22 16:30,10/23/22 17:00,10/23/22 17:30,27.93,26.6
10/23/22 16:30,10/23/22 17:00,10/23/22 17:30,10/23/22 18:00,35.8,34.09
10/23/22 17:00,10/23/22 17:30,10/23/22 18:00,10/23/22 18:30,35.8,34.09
10/23/22 17:30,10/23/22 18:00,10/23/22 18:30,10/23/22 19:00,35.8,34.09
10/23/22 18:00,10/23/22 18:30,10/23/22 19:00,10/23/22 19:30,28.98,27.6
10/23/22 18:30,10/23/22 19:00,10/23/22 19:30,10/23/22 20:00,14.32,13.64
10/23/22 19:00,10/23/22 19:30,10/23/22 20:00,10/23/22 20:30,19.15,18.24
10/23/22 19:30,10/23/22 20:00,10/23/22 20:30,10/23/22 21:00,14.08,13.41
10/23/22 20:00,10/23/22 20:30,10/23/22 21:00,10/23/22 21:30,18.38,17.5
10/23/22 20:30,10/23/22 21:00,10/23/22 21:30,10/23/22 22:00,12.1,11.52
10/23/22 21:00,10/23/22 21:30,10/23/22 22:00,10/23/22 22:30,14.91,14.2
10/23/22 21:30,10/23/22 22:00,10/23/22 22:30,10/23/22 23:00,8.4,8.0
10/23/22 22:00,10/23/22 22:30,10/23/22 23:00,10/23/22 23:30,10.92,10.4
10/23/22 22:30,10/23/22 23:00,10/23/22 23:30,10/24/22 0:00,10.92,10.4
10/23/22 23:00,10/23/22 23:30,10/24/22 0:00,10/24/22 0:30,10.92,10.4
10/23/22 23:30,10/24/22 0:00,10/24/22 0:30,10/24/22 1:00,10.92,10.4
10/24/22 0:00,10/24/22 0:30,10/24/22 1:00,10/24/22 1:30,10.75,10.24
10/24/22 0:30,10/24/22 1:00,10/24/22 1:30,10/24/22 2:00,10.92,10.4
10/24/22 1:00,10/24/22 1:30,10/24/22 2:00,10/24/22 2:30,10.92,10.4
10/24/22 1:30,10/24/22 2:00,10/24/22 2:30,10/24/22 3:00,10.5,10.0
10/24/22 2:00,10/24/22 2:30,10/24/22 3:00,10/24/22 3:30,10.92,10.4
10/24/22 2:30,10/24/22 3:00,10/24/22 3:30,10/24/22 4:00,10.21,9.72
10/24/22 3:00,10/24/22 3:30,10/24/22 4:00,10/24/22 4:30,10.92,10.4
10/24/22 3:30,10/24/22 4:00,10/24/22 4:30,10/24/22 5:00,10.5,10.0
10/24/22 4:00,10/24/22 4:30,10/24/22 5:00,10/24/22 5:30,11.34,10.8
10/24/22 4:30,10/24/22 5:00,10/24/22 5:30,10/24/22 6:00,10.08,9.6
10/24/22 5:00,10/24/22 5:30,10/24/22 6:00,10/24/22 6:30,13.99,13.32
10/24/22 5:30,10/24/22 6:00,10/24/22 6:30,10/24/22 7:00,17.85,17.0
10/24/22 6:00,10/24/22 6:30,10/24/22 7:00,10/24/22 7:30,14.11,13.44
10/24/22 6:30,10/24/22 7:00,10/24/22 7:30,10/24/22 8:00,24.78,23.6
10/24/22 7:00,10/24/22 7:30,10/24/22 8:00,10/24/22 8:30,21.88,20.84
10/24/22 7:30,10/24/22 8:00,10/24/22 8:30,10/24/22 9:00,24.15,23.0
10/24/22 8:00,10/24/22 8:30,10/24/22 9:00,10/24/22 9:30,23.37,22.26
10/24/22 8:30,10/24/22 9:00,10/24/22 9:30,10/24/22 10:00,15.96,15.2
10/24/22 9:00,10/24/22 9:30,10/24/22 10:00,10/24/22 10:30,17.35,16.52
10/24/22 9:30,10/24/22 10:00,10/24/22 10:30,10/24/22 11:00,11.42,10.88
10/24/22 10:00,10/24/22 10:30,10/24/22 11:00,10/24/22 11:30,14.91,14.2
10/24/22 10:30,10/24/22 11:00,10/24/22 11:30,10/24/22 12:00,9.45,9.0
10/24/22 11:00,10/24/22 11:30,10/24/22 12:00,10/24/22 12:30,13.55,12.9
10/24/22 11:30,10/24/22 12:00,10/24/22 12:30,10/24/22 13:00,11.57,11.02
10/24/22 12:00,10/24/22 12:30,10/24/22 13:00,10/24/22 13:30,12.6,12.0
10/24/22 12:30,10/24/22 13:00,10/24/22 13:30,10/24/22 14:00,9.95,9.48
10/24/22 13:00,10/24/22 13:30,10/24/22 14:00,10/24/22 14:30,11.34,10.8
10/24/22 13:30,10/24/22 14:00,10/24/22 14:30,10/24/22 15:00,11.13,10.6
10/24/22 14:00,10/24/22 14:30,10/24/22 15:00,10/24/22 15:30,12.18,11.6
10/24/22 14:30,10/24/22 15:00,10/24/22 15:30,10/24/22 16:00,13.65,13.0
10/24/22 15:00,10/24/22 15:30,10/24/22 16:00,10/24/22 16:30,28.35,27.0
10/24/22 15:30,10/24/22 16:00,10/24/22 16:30,10/24/22 17:00,35.05,33.38
10/24/22 16:00,10/24/22 16:30,10/24/22 17:00,10/24/22 17:30,29.4,28.0
10/24/22 16:30,10/24/22 17:00,10/24/22 17:30,10/24/22 18:00,35.8,34.09
10/24/22 17:00,10/24/22 17:30,10/24/22 18:00,10/24/22 18:30,35.8,34.09
10/24/22 17:30,10/24/22 18:00,10/24/22 18:30,10/24/22 19:00,35.8,34.09
10/24/22 18:00,10/24/22 18:30,10/24/22 19:00,10/24/22 19:30,26.67,25.4
10/24/22 18:30,10/24/22 19:00,10/24/22 19:30,10/24/22 20:00,13.65,13.0
10/24/22 19:00,10/24/22 19:30,10/24/22 20:00,10/24/22 20:30,18.9,18.0
10/24/22 19:30,10/24/22 20:00,10/24/22 20:30,10/24/22 21:00,12.18,11.6
10/24/22 20:00,10/24/22 20:30,10/24/22 21:00,10/24/22 21:30,16.51,15.72
10/24/22 20:30,10/24/22 21:00,10/24/22 21:30,10/24/22 22:00,12.81,12.2
10/24/22 21:00,10/24/22 21:30,10/24/22 22:00,10/24/22 22:30,15.12,14.4
10/24/22 21:30,10/24/22 22:00,10/24/22 22:30,10/24/22 23:00,9.03,8.6
10/24/22 22:00,10/24/22 22:30,10/24/22 23:00,10/24/22 23:30,11.97,11.4
10/24/22 22:30,10/24/22 23:00,10/24/22 23:30,10/25/22 0:00,12.18,11.6
10/24/22 23:00,10/24/22 23:30,10/25/22 0:00,10/25/22 0:30,11.97,11.4
10/24/22 23:30,10/25/22 0:00,10/25/22 0:30,10/25/22 1:00,11.97,11.4
10/25/22 0:00,10/25/22 0:30,10/25/22 1:00,10/25/22 1:30,11.97,11.4
10/25/22 0:30,10/25/22 1:00,10/25/22 1:30,10/25/22 2:00,12.6,12.0
10/25/22 1:00,10/25/22 1:30,10/25/22 2:00,10/25/22 2:30,11.97,11.4
10/25/22 1:30,10/25/22 2:00,10/25/22 2:30,10/25/22 3:00,11.97,11.4
10/25/22 2:00,10/25/22 2:30,10/25/22 3:00,10/25/22 3:30,11.97,11.4
10/25/22 2:30,10/25/22 3:00,10/25/22 3:30,10/25/22 4:00,11.97,11.4
10/25/22 3:00,10/25/22 3:30,10/25/22 4:00,10/25/22 4:30,11.97,11.4
10/25/22 3:30,10/25/22 4:00,10/25/22 4:30,10/25/22 5:00,11.97,11.4
10/25/22 4:00,10/25/22 4:30,10/25/22 5:00,10/25/22 5:30,12.6,12.0
10/25/22 4:30,10/25/22 5:00,10/25/22 5:30,10/25/22 6:00,13.4,12.76
10/25/22 5:00,10/25/22 5:30,10/25/22 6:00,10/25/22 6:30,15.12,14.4
10/25/22 5:30,10/25/22 6:00,10/25/22 6:30,10/25/22 7:00,14.7,14.0
